"H1"||"H"||1||0|||20|||||0|0|0|0|3|5||||||||||||||||||||||||||||||||||||||||||||||6|8|10||||0.45|0.55|0.65||||||||14.1143|28.2287|42.343|0.14|0.15|0.16|||||||||||||0|1.5|2.9|40|42.5|45|15|20|25||||".17"|".17"||||||||||||||||||||||6.1|6.7|7.3|||||||||||||||||||||||||||||||||"14275941"|"41090983"
"H2"||"H"||2||20|||137|||||0|0|0|0|3|5||||||||||||||||||||||||||||||||||||||||||||||||||||0.45|0.55|0.65||||||||14.1143|28.2287|42.343|0.14|0.15|0.16|||||||||||||0|1.5|2.9|40|42.5|45|15|20|25||||".17"|".17"||||||||||||||||||||||6.1|6.7|7.3|||||||||||||||||||||||||||||||||"14275941"|"41090984"
"H3"||"H"||3||137|||147|||||0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0.4234|2.3289|4.2343|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"14275941"|"41090985"
"H1"||"H"||1||0|||23||||||||0|3|5|85|92.5|100|85|92.5|100|75|87.5|100|60|75|90||13.6|||0.1|||0.4|||1|||3.9|||8.2|||68.9||||||||10|17.5|25||||4|5.5|7||||0.45|0.65|0.85|||||0.68|||14.1143|28.2287|42.343|0.17|0.18|0.19|||||23|||7.7|||69||0|1.5|2.9|55|60|65|15|17.5|20||||".17"|".17"|||||||||||||12.9|20|27.3|||||||6.1|6.3|6.5|||||||||||||||||||||||||||||||||"14275940"|"41090980"
"H2"||"H"||2||23|||84||||||||0|3|5|85|92.5|100|85|92.5|100|75|87.5|100|60|75|90||6.5|||0|||0|||0.2|||1.8|||4.5|||63.5||||||||25|30|35||||||||||0.45|0.65|0.85|||||0.68|||14.1143|28.2287|42.343|0.17|0.18|0.19|||||||||||||0|1.5|2.9|55|60|65|15|17.5|20||||".17"|".17"||||||||||||||||||||||6.6|7.2|7.8|||||||||||||||||||||||||||||||||"14275940"|"41090981"
"H3"||"H"||3||84|||152||||||||5|8|10|75|87.5|100|5|15|25|0|2.5|5|0|2.5|5||||||||||||||||||||||||||||0|0|0||||||||||0.45|0.65|0.85|||||0.73|||141.1433|141.1433|141.1433|0.05|0.06|0.07|||||||||||||0|1.5|2.9||||0|0|0||||".02"|||||||||||||||||||||||6.6|7.2|7.8|||||||||||||||||||||||||||||||||"14275940"|"41090982"
"H1"||"H"||1||0|||20|||||0|0|0|0|3|5||||||||||||||||||||||||||||||||||||||||||||||6|8|10||||0.45|0.55|0.65||||||||14.1143|28.2287|42.343|0.14|0.15|0.16|||||||||||||0|1.5|2.9|40|42.5|45|15|20|25||||".17"|".17"||||||||||||||||||||||6.1|6.7|7.3|||||||||||||||||||||||||||||||||"14275939"|"41090977"
"H2"||"H"||2||20|||137|||||0|0|0|0|3|5||||||||||||||||||||||||||||||||||||||||||||||||||||0.45|0.55|0.65||||||||14.1143|28.2287|42.343|0.14|0.15|0.16|||||||||||||0|1.5|2.9|40|42.5|45|15|20|25||||".17"|".17"||||||||||||||||||||||6.1|6.7|7.3|||||||||||||||||||||||||||||||||"14275939"|"41090978"
"H3"||"H"||3||137|||147|||||0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0.4234|2.3289|4.2343|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"14275939"|"41090979"
"H1"||"H"||1||0|||20||||||||0|3|5||||||||||||||||||||||||||||||||||||||||||||||12|13.5|15||||0.55|0.7|0.85||||||||14.1143|28.2287|42.343|0.14|0.15|0.16|||||||||||||0|1.5|2.9|40|47.5|55|10|15|20||||".17"|".17"||||||||||||||||||||||6.1|6.7|7.3|||||||||||||||||||||||||||||||||"14275938"|"41090973"
"H2"||"H"||2||20|||99||||||||0|3|5||||||||||||||||||||||||||||||||||||||||||||||||||||0.55|0.7|0.85||||||||14.1143|28.2287|42.343|0.14|0.15|0.16|||||||||||||0|1.5|2.9|40|47.5|55|10|15|20||||".10"|".17"||||||||||||||||||||||6.1|6.7|7.3|||||||||||||||||||||||||||||||||"14275938"|"41090974"
"H3"||"H"||3||99|||145||||||||0|3|5||||||||||||||||||||||||||||||||||||||||||||||||||||0.85|0.95|1.05||||||||14.1143|28.2287|42.343|0.08|0.09|0.1|||||||||||||0|1.5|2.9|40|45|50|10|15|20||||".05"|".17"||||||||||||||||||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"14275938"|"41090975"
"H4"||"H"||4||145|||165||||||||45|53|60||||||||||||||||||||||||||||||||||||||||||||||||||||0.85|0.95|1.05||||||||14.1143|28.2287|42.343|0.05|0.06|0.07|||||||||||||0|1.5|2.9|40|45|50|10|15|20||||".02"|".17"||||||||||||||||||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"14275938"|"41090976"
"H1"||"H"||1||0|||20|||||0|3|5|25|33|40||||||||||||||||||||||||||||||||||||||||||||||6|8|10||||0.45|0.55|0.65||||||||14.1143|28.2287|42.343|0.07|0.08|0.09|||||||||||||0|1.5|2.9|40|42.5|45|15|20|25||||".15"|".17"||||||||||||||||||||||6.1|6.7|7.3|||||||||||||||||||||||||||||||||"14275937"|"41090970"
"H2"||"H"||2||20|||137|||||0|0|0|0|3|5||||||||||||||||||||||||||||||||||||||||||||||||||||0.45|0.55|0.65||||||||14.1143|28.2287|42.343|0.14|0.15|0.16|||||||||||||0|1.5|2.9|40|42.5|45|15|20|25||||".17"|".17"||||||||||||||||||||||6.1|6.7|7.3|||||||||||||||||||||||||||||||||"14275937"|"41090971"
"H3"||"H"||3||137|||147|||||0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0.4234|2.3289|4.2343|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"14275937"|"41090972"
"H1"||"H"||1||0|||25||||||||0|3|5||||||||||||||13.6|||0.1|||0.4|||1|||3.9|||8.2|||68.9||||||||10|17.5|25||||10|10.5|11||||0.7|0.78|0.85||||||||14.1143|28.2287|42.343|0.15|0.16|0.17|||||||||||||0|1.5|2.9|15|30|45|0|5|10||||".17"|".20"|||||||||||||25.4|32.4|39.8|||||||6.6|7.2|7.8|||||||||||||||||||||||||||||||||"14275936"|"41090966"
"H2"||"H"||2||25|||76||||||||0|3|5||||||||||||||6.8|||0.3|||0.6|||0.9|||2.2|||2.8|||63.2||||||||25|30|35||||||||||0.7|0.78|0.85||||||||14.1143|28.2287|42.343|0.15|0.16|0.17|||||||||||||0|1.5|2.9|55|60|65|15|20|25||||".17"|".17"||||||||||||||||||||||6.6|7.2|7.8|||||||||||||||||||||||||||||||||"14275936"|"41090967"
"H3"||"H"||3||76|||99||||||||5|8|10|75|87.5|100|5|15|25|0|2.5|5|0|2.5|5||||||||||||||||||||||||||||0|0|0||||||||||0.7|0.78|0.85|||||0.88|||14.1143|28.2287|42.343|0.05|0.06|0.07|||||||||||||0|1.5|2.9||||0|0|0||||".10"|||||||||||||||||||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"14275936"|"41090968"
"H4"||"H"||4||99|||114||||||||0|3|5||||||||||||||41|||0|||0.1|||0.6|||7.3|||33|||41.5||||||||10|17.5|25||||||||||0.7|0.78|0.85||||||||14.1143|28.2287|42.343|0.15|0.16|0.17|||||||||||||0|1.5|2.9|40|42.5|45|10|12.5|15||||".17"|".20"||||||||||||||||||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"14275936"|"41090969"
"H1"||"H"||1||0|||20|||||5|8|10|25|35|45|55|62.5|70|50|57.5|65|45|55|65|35|47.5|60||16.5|||0.2|||1.2|||1.2|||5.7|||8.2|||53.5||||||||25|30|35||||4|5|6||||1.1|1.15|1.2|||||1.25|||4.2343|9.1743|14.1143|0.05|0.06|0.07|||||17.1|||10|||27||0|1.5|2.9|30|35|40|10|15|20||||".10"|".17"|0|0|0|0|0|0|0|0|0|0|0|0||||||||||5.6|5.8|6|||||||||||||||||||||||||||||||||"14275935"|"41090963"
"H2"||"H"||2||20|||51|||||0|3|5|10|15|20|85|90|95|85|87.5|90|80|85|90|60|72.5|85||9.5|||0.3|||0.6|||1.1|||3|||4.5|||60.5||||||||25|30|35||||2|3|4||||1.1|1.15|1.2|||||1.21|||4.2343|72.6888|141.1433|0.13|0.14|0.15|||||23.5|||14.4|||45||0|1.5|2.9|30|35|40|10|15|20||||".15"|".17"|0|0|0|0|0|0|0|0|0|0|0|0||||||||||5.6|6.7|7.8|||||||||||||||||||||||||||||||||"14275935"|"41090964"
"H3"||"H"||3||51|||76|||||5|8|10|50|68|85|10|15|20|5|7.5|10|0|5|10|0|2.5|5||||||||||||||||||||||||||||0|0|0||||0.1|0.15|0.2||||||||||||||141.1433|141.1433|141.1433|0.01|0.02|0.03|||||||||||||0|1.5|2.9|0|7|14|0|0|0||||".02"||0|0|0|0|0|0|0|0|0|0|0|0||||||||||7.4|7.6|7.8|||||||||||||||||||||||||||||||||"14275935"|"41090965"
"H1"||"H"||1||0|||10|||||0|0|0|0|0|0|100|100|100|100|100|100|85|90|95|60|67.5|75||37.4|||0|||0.1|||0.8|||7.7|||28.8|||42.6||||||||15|20|25||||0.5|1.25|2||||0.9|0.95|1|||||0.99|||14.1143|28.2287|42.343|0.17|0.18|0.19|||||24.5|||8.7|||61||0|1.5|2.9|30|35|40|0|2.5|5||||".17"|".17"|||||||||||||8.7|13.9|19.1|||||||7.4|7.6|7.8|||||||||||||||||||||||||||||||||"14275934"|"41090959"
"H2"||"H"||2||10|||86||||||||0|3|5|95|97.5|100|95|97.5|100|90|95|100|70|80|90||13.6|||0.1|||0.4|||1|||3.9|||8.2|||68.9||||||||10|17.5|25||||||||||0.9|0.95|1|||||0.99|||14.1143|28.2287|42.343|0.17|0.18|0.19|||||||||||||0|1.5|2.9|30|35|40|0|2.5|5||||".17"|".17"||||||||||||||||||||||7.4|7.6|7.8|||||||||||||||||||||||||||||||||"14275934"|"41090960"
"H3"||"H"||3||86|||112||||||||15|20|25|95|97.5|100|90|95|100|80|90|100|70|80|90||13.6|||0.1|||0.4|||1|||3.9|||8.2|||68.9||||||||10|17.5|25||||||||||0.9|0.95|1|||||1|||14.1143|28.2287|42.343|0.15|0.16|0.17|||||||||||||0|1.5|2.9|30|35|40|0|2.5|5||||".17"|".17"||||||||||||||||||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"14275934"|"41090961"
"H4"||"H"||4||112|||152||||||||75|80|85|0|10|20|0|2.5|5|0|2.5|5|0|0|0||||||||||||||||||||||||||||0|0|0||||||||||1.2|1.25|1.3|||||1.25|||141.1433|141.1433|141.1433|0.02|0.03|0.03|||||||||||||0|1.5|2.9||||0|0|0||||".02"|||||||||||||||||||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"14275934"|"41090962"
"H1"||"H"||1||0|||15||||||||25|35|45||||||||||||||||||||||||||||||||||||||||||||||2|3.5|5||||0.45|0.65|0.85||||||||14.1143|28.2287|42.343|0.08|0.09|0.1|||||||||||||0|1.5|2.9|40|42.5|45|10|12.5|15||||".10"|".17"||||||||||||||||||||||5.6|6.1|6.5|||||||||||||||||||||||||||||||||"14275933"|"41090956"
"H2"||"H"||2||15|||109||||||||0|5|10||||||||||||||||||||||||||||||||||||||||||||||||||||0.45|0.65|0.85||||||||14.1143|28.2287|42.343|0.11|0.12|0.13|||||||||||||0|1.5|2.9|40|42.5|45|10|12.5|15||||".17"|".17"||||||||||||||||||||||6.6|7.2|7.8|||||||||||||||||||||||||||||||||"14275933"|"41090957"
"H3"||"H"||3||109|||152||||||||50|70|90|5|12.5|20|0|2.5|5|0|2.5|5|0|0|0||||||||||||||||||||||||||||0|0|0||||||||||0.1|0.2|0.3|||||0.32|||141.1433|141.1433|141.1433|0.01|0.02|0.03|||||||||||||0|1.5|2.9||||0|0|0||||".02"|||||||||||||||||||||||7.4|7.6|7.8|||||||||||||||||||||||||||||||||"14275933"|"41090958"
"H3"||"H"||3||102|||112|||||35|38|40|35|38|40|5|12.5|20|0|2.5|5|0|2.5|5|0|2.5|5||||||||||||||||||||||||||||0|2.5|5||||||||||1.1|1.2|1.3|||||1.21|||141.1433|141.1433|141.1433|0.01|0.02|0.03|||||||||||||0|1.5|2.9||||0|0|0||||".02"|||||||||||||||||||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"14275932"|"41090953"
"H1"||"H"||1||0|||15|||||20|25|30|20|25|30|95|97.5|100|90|95|100|85|87.5|90|70|77.5|85||14|||0.1|||0.4|||1|||4|||8.5|||71||||||||10|15|20||||5|6.5|8||||0.5|0.68|0.85|||||0.72|||14.1143|28.2287|42.343|0.14|0.15|0.16|||||18.8|||6.4|||54||0|1.5|2.9|40|50|60|10|17.5|25||||".10"|".20"|||||||||||||13.9|20.1|26.6|||||||5.6|6.1|6.5|||||||||||||||||||||||||||||||||"14275932"|"41090954"
"H2"||"H"||2||15|||102|||||20|25|30|20|25|30|85|90|95|85|90|95|80|87.5|95|50|57.5|65||14.3|||0.1|||0.4|||1|||4.1|||8.7|||73.2||||||||5|12.5|20||||2|3.5|5||||0.5|0.68|0.85|||||0.72|||14.1143|28.2287|42.343|0.12|0.13|0.14|||||12|||4.7|||53||0|1.5|2.9|40|50|60|10|17.5|25||||".10"|".20"|||||||||||||6.5|14.2|22.6|||||||6.1|6.7|7.3|||||||||||||||||||||||||||||||||"14275932"|"41090955"
"H1"||"H"||1||0|||15||||||||0|5|10|90|95|100|85|90|95|80|87.5|95|65|77.5|90||||||||||||||||||||||||||||||||||3|5|7||||0.45|0.65|0.85|||||0.68|||4.2343|9.1743|14.1143|0.19|0.2|0.21|||||||||||68||0|1.5|2.9|30|35|40|5|10|15||||".17"|".17"||||||||||||||||||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"14275931"|"41090950"
"H2"||"H"||2||15|||36||||||||0|3|5|90|95|100|85|90|95|80|87.5|95|65|77.5|90||||||||||||||||||||||||||||||||||||||||0.45|0.65|0.85|||||0.68|||4.2343|9.1743|14.1143|0.19|0.2|0.21|||||||||||||0|1.5|2.9|30|35|40|5|10|15||||".17"|".17"||||||||||||||||||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"14275931"|"41090951"
"H3"||"H"||3||36|||46||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0.1411|2.1877|4.2343||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"14275931"|"41090952"
"H1"||"H"||1||0|||25|||||50|55|60|15|20|25|90|92.5|95|85|87.5|90|80|82.5|85|70|75|80||18.5|||1.3|||2|||2.9|||5.9|||6.4|||44||||||||35|37.5|40||||2|3|4||||1.1|1.2|1.3|||||1.35|||4.2343|9.1743|14.1143|0.08|0.09|0.1|||||12.8|||8|||19||0|1.5|2.9|35|40|45|10|15|20||||".10"|".28"|0|0|0|0|0|0|0|0|0|0|0|0||||||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"14275930"|"41090948"
"H2"||"H"||2||25|||152|||||||||||90|95|100|85|90|95|80|87.5|95|70|82.5|95||||||||||||||||||||||||||||||||||0.5|0.75|1||||1.1|1.23|1.35||||||||4.2343|9.1743|14.1143|0.08|0.09|0.1|||||||||||48|||||36|50.5|65|10|25|40||||||0|0|0|0|0|0|0|0|0|0|0|0||||||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"14275930"|"41090949"
"H1"||"H"||1||0|||23||||||||25|35|45|90|95|100|85|90|95|80|87.5|95|70|82.5|95||16.9|||0.1|||0.4|||1.1|||4.9|||10.4|||48.1||||||||30|35|40||||0.5|1.25|2||||0.9|1|1.1|||||1.06|||4.2343|9.1743|14.1143|0.1|0.11|0.12|||||23.5|||11.9|||46||0|1.5|2.9|40|45|50|10|15|20||||".10"|".17"|||||||||||||9.8|12.5|14.7|||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"14275929"|"41090945"
"H2"||"H"||2||23|||46||||||||5|10|15|90|95|100|85|90|95|85|90|95|75|85|95||7.2|||0.2|||0.4|||0.8|||2.3|||3.5|||47.8||||||||40|45|50||||||||||0.9|1|1.1|||||1.05|||4.2343|9.1743|14.1143|0.14|0.15|0.16|||||||||||||0|1.5|2.9|40|45|50|10|15|20||||".28"|".17"||||||||||||||||||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"14275929"|"41090946"
"H3"||"H"||3||46|||56||||||||65|75|85|5|12.5|20|0|2.5|5|0|2.5|5|0|2.5|5||||||||||||||||||||||||||||0|0|0||||||||||1.1|1.15|1.2|||||1.15|||141.1433|141.1433|141.1433|0.02|0.03|0.03|||||||||||||0|1.5|2.9||||0|0|0||||".02"|||||||||||||||||||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"14275929"|"41090947"
"H1"||"H"||1||0|||20|||||5|8|10|15|20|25|50|60|70|45|55|65|40|52.5|65|35|47.5|60||16.5|||0.2|||1.2|||1.2|||5.7|||8.2|||53.5||||||||25|30|35||||4|5|6||||1.1|1.15|1.2|||||1.24|||4.2343|9.1743|14.1143|0.05|0.06|0.07|||||19.4|||11.3|||31||0|1.5|2.9|30|35|40|10|15|20||||".10"|".17"|0|0|0|0|0|0|0|0|0|0|0|0||||||||||5.6|5.8|6|||||||||||||||||||||||||||||||||"14275928"|"41090942"
"H2"||"H"||2||20|||51|||||0|3|5|10|15|20|88|91.5|95|85|87.5|90|80|85|90|60|72.5|85||9.5|||0.3|||0.6|||1.1|||3|||4.5|||60.5||||||||25|30|35||||2|3|4||||1.1|1.15|1.2|||||1.21|||4.2343|72.6888|141.1433|0.13|0.14|0.15|||||23.5|||14.4|||45||0|1.5|2.9|30|35|40|10|15|20||||".15"|".17"|0|0|0|0|0|0|0|0|0|0|0|0||||||||||5.6|6.7|7.8|||||||||||||||||||||||||||||||||"14275928"|"41090943"
"H3"||"H"||3||51|||76|||||5|8|10|50|68|85|10|15|20|5|7.5|10|0|5|10|0|2.5|5||||||||||||||||||||||||||||0|0|0||||0.1|0.15|0.2||||||||||||||141.1433|141.1433|141.1433|0.01|0.02|0.03|||||||||||||0|1.5|2.9|0|7|14|0|0|0||||".02"||0|0|0|0|0|0|0|0|0|0|0|0||||||||||7.4|7.6|7.8|||||||||||||||||||||||||||||||||"14275928"|"41090944"
"H1"||"H"||1||0|||5|||||25|28|30|35|40|45|85|90|95|85|90|95|85|90|95|80|87.5|95||18.5|||1.3|||2|||2.9|||5.9|||6.4|||44||||||||35|37.5|40||||1|2|3||||1.1|1.15|1.2|||||1.26|||4.2343|9.1743|14.1143|0.03|0.05|0.07|||||15.7|||9.3|||26||0|1.5|2.9|35|37.5|40|10|15|20||||".10"|".17"|0|0|0|0|0|0||||0|0|0|15|17.5|20|||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"14275927"|"41090938"
"H2"||"H"||2||5|||64|||||0|3|5|0|3|5|85|92.5|100|85|87.5|90|80|85|90|75|80|85||18.5|||1.3|||2|||2.9|||5.9|||6.4|||44||||||||35|37.5|40||||1|1.5|2||||1.1|1.15|1.2|||||1.21|||4.2343|9.1743|14.1143|0.1|0.13|0.15|||||29.4|||17.1|||49||0|1.5|2.9|35|37.5|40|10|15|20||||".17"|".17"|0|0|0|0|0|0||||0|0|0|15|17.5|20|||||||6.1|6.7|7.3|||||||||||||||||||||||||||||||||"14275927"|"41090939"
"H3"||"H"||3||64|||84|||||10|15|20|15|20|25|70|77.5|85|65|70|75|55|62.5|70|45|52.5|60||18.5|||1.3|||2|||2.9|||5.9|||6.4|||44||||||||35|37.5|40||||0.5|1.25|2||||1.1|1.15|1.2|||||1.23|||4.2343|9.1743|14.1143|0.07|0.09|0.11|||||21.1|||12.2|||35||0|1.5|2.9|35|37.5|40|10|15|20||||".15"|".17"|0|0|0|0|0|0||||0|0|0|15|17.5|20|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"14275927"|"41090940"
"H4"||"H"||4||84|||94||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0.1411|2.1877|4.2343|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"14275927"|"41090941"
"H1"||"H"||1||0|||30||||||||25|43|60|55|62.5|70|55|60|65|55|57.5|60|55|57.5|60||7.2|||0.2|||0.4|||0.8|||2.3|||3.5|||47.8||||||||40|45|50||||1|1.5|2||||1.1|1.15|1.2|||||1.25|||14.1143|28.2287|42.343|0.05|0.06|0.07|||||17.2|||13|||29||0|1.5|2.9|30|35|40|10|15|20||||".10"|".17"|||||||||||||13|15.1|17|||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"14275926"|"41090936"
"H2"||"H"||2||30|||142||||||||50|63|75|55|62.5|70|55|60|65|55|57.5|60|55|57.5|60||7.2|||0.2|||0.4|||0.8|||2.3|||3.5|||47.8||||||||40|45|50||||||||||1.1|1.15|1.2|||||1.29|||14.1143|28.2287|42.343|0.05|0.06|0.07|||||||||||||0|1.5|2.9|30|35|40|10|15|20||||".10"|".17"||||||||||||||||||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"14275926"|"41090937"
"H1"||"H"||1||0|||30||||||||20|33|45|75|82.5|90|70|77.5|85|65|67.5|70|65|67.5|70||7.2|||0.2|||0.4|||0.8|||2.3|||3.5|||47.8||||||||40|45|50||||1|1.5|2||||1.1|1.15|1.2|||||1.22|||14.1143|28.2287|42.343|0.05|0.06|0.07|||||22.6|||17|||38||0|1.5|2.9|30|35|40|10|15|20||||".10"|".17"|||||||||||||13|15.1|17|||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"14275925"|"41090934"
"H2"||"H"||2||30|||142||||||||50|63|75|55|62.5|70|55|60|65|55|57.5|60|55|57.5|60||7.2|||0.2|||0.4|||0.8|||2.3|||3.5|||47.8||||||||40|45|50||||||||||1.1|1.15|1.2|||||1.29|||14.1143|28.2287|42.343|0.05|0.06|0.07|||||||||||||0|1.5|2.9|30|35|40|10|15|20||||".10"|".17"||||||||||||||||||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"14275925"|"41090935"
"H1"||"H"||1||0|||10|||||0|5|10|0|3|5|90|95|100|90|95|100|90|95|100|85|90|95||17|||1.2|||1.8|||2.7|||5.4|||5.9|||40.5||||||||30|42.5|55||||3|4.5|6||||1.2|1.3|1.4|||||1.36|||4.2343|9.1743|14.1143|0.12|0.14|0.16|||||34.3|||25.4|||43||0|1.5|2.9|50|55|60|10|15|20||||".10"|".10"|0|0|0|0|0|0||||0|0|0||||||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"14275924"|"41090931"
"H2"||"H"||2||10|||20|||||0|5|10|0|3|5|90|95|100|90|95|100|90|95|100|85|90|95||7.7|||0.2|||0.5|||0.9|||2.4|||3.7|||49.8||||||||30|42.5|55||||1|2.5|4||||1.2|1.3|1.4|||||1.36|||4.2343|9.1743|14.1143|0.12|0.14|0.16|||||33.3|||23.4|||44||0|1.5|2.9|50|55|60|10|15|20||||".10"|".10"|0|0|0|0|0|0||||0|0|0||||||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"14275924"|"41090932"
"H3"||"H"||3||20|||51||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0.4234|2.3289|4.2343||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"14275924"|"41090933"
"H2"||"H"||2||5|||64|||||0|3|5|0|3|5|85|92.5|100|85|87.5|90|80|85|90|75|80|85||18.5|||1.3|||2|||2.9|||5.9|||6.4|||44||||||||35|37.5|40||||1|1.5|2||||1.1|1.15|1.2|||||1.21|||4.2343|9.1743|14.1143|0.1|0.13|0.15|||||29.4|||17.1|||49||0|1.5|2.9|35|37.5|40|10|15|20||||".17"|".17"|0|0|0|0|0|0||||0|0|0|15|17.5|20|||||||6.1|6.7|7.3|||||||||||||||||||||||||||||||||"14275923"|"41090927"
"H3"||"H"||3||64|||84|||||10|15|20|15|20|25|70|77.5|85|65|70|75|55|62.5|70|45|52.5|60||18.5|||1.3|||2|||2.9|||5.9|||6.4|||44||||||||35|37.5|40||||0.5|1.25|2||||1.1|1.15|1.2|||||1.23|||4.2343|9.1743|14.1143|0.07|0.09|0.11|||||21.1|||12.2|||35||0|1.5|2.9|35|37.5|40|10|15|20||||".15"|".17"|0|0|0|0|0|0||||0|0|0|15|17.5|20|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"14275923"|"41090928"
"H4"||"H"||4||84|||94||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0.1411|2.1877|4.2343|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"14275923"|"41090929"
"H1"||"H"||1||0|||5|||||25|28|30|35|40|45|85|90|95|85|90|95|85|90|95|80|87.5|95||18.5|||1.3|||2|||2.9|||5.9|||6.4|||44||||||||35|37.5|40||||1|2|3||||1.1|1.15|1.2|||||1.26|||4.2343|9.1743|14.1143|0.03|0.05|0.07|||||15.7|||9.3|||26||0|1.5|2.9|35|37.5|40|10|15|20||||".10"|".17"|0|0|0|0|0|0||||0|0|0|15|17.5|20|||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"14275923"|"41090930"
"H1"||"H"||1||0|||5|||||15|18|20|25|28|30|90|92.5|95|90|92.5|95|90|92.5|95|85|90|95||18.5|||1.3|||2|||2.9|||5.9|||6.4|||44||||||||35|37.5|40||||1|2|3||||1.1|1.15|1.2|||||1.23|||4.2343|9.1743|14.1143|0.06|0.08|0.09|||||22.6|||13.4|||37||0|1.5|2.9|35|37.5|40|10|15|20||||".10"|".17"|0|0|0|0|0|0||||0|0|0|15|17.5|20|||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"14275922"|"41090923"
"H2"||"H"||2||5|||64|||||0|3|5|0|3|5|85|92.5|100|85|87.5|90|80|85|90|75|80|85||18.5|||1.3|||2|||2.9|||5.9|||6.4|||44||||||||35|37.5|40||||1|1.5|2||||1.1|1.15|1.2|||||1.21|||4.2343|9.1743|14.1143|0.1|0.13|0.15|||||29.4|||17.1|||49||0|1.5|2.9|35|37.5|40|10|15|20||||".17"|".17"|0|0|0|0|0|0||||0|0|0|15|17.5|20|||||||6.1|6.7|7.3|||||||||||||||||||||||||||||||||"14275922"|"41090924"
"H3"||"H"||3||64|||84|||||10|15|20|15|20|25|70|77.5|85|65|70|75|55|62.5|70|45|52.5|60||18.5|||1.3|||2|||2.9|||5.9|||6.4|||44||||||||35|37.5|40||||0.5|1.25|2||||1.1|1.15|1.2|||||1.23|||4.2343|9.1743|14.1143|0.07|0.09|0.11|||||21.1|||12.2|||35||0|1.5|2.9|35|37.5|40|10|15|20||||".15"|".17"|0|0|0|0|0|0||||0|0|0|15|17.5|20|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"14275922"|"41090925"
"H4"||"H"||4||84|||94||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0.1411|2.1877|4.2343|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"14275922"|"41090926"
"H1"||"H"||1||0|||46||||||||0|3|5|75|80|85|75|80|85|65|75|85|60|72.5|85||18.5|||1.3|||2|||2.9|||5.9|||6.4|||44||||||||35|37.5|40||||2|3|4||||1.1|1.2|1.3|||||1.39|||14.1143|28.2287|42.343|0.13|0.14|0.15|||||29.7|||18.6|||45||3|4.5|5.9|35|40|45|10|12.5|15||||".17"|".17"||||||||||||||||6.2|6.7|7.4||||4.5|4.8|5|||||||||||||||||||||||||||||||||"14275921"|"41090920"
