"LS"|No |Yes|"Loamy sand"|"41091158"|"81281620"
"FRAG"|No |Yes|"Fragmental material"|"41091159"|"81281621"
"SIL"|No |Yes|"Silt loam"|"41091160"|"81281622"
"SR- COS FSL"|Yes|Yes|"Stratified coarse sand to fine sandy loam"|"41091161"|"81281623"
"UWB"|No |Yes|"Unweathered bedrock"|"41091162"|"81281624"
"LS"|No |Yes|"Loamy sand"|"41091163"|"81281625"
"SL"|No |No |"Sandy loam"|"41091164"|"81281626"
"LS"|No |No |"Loamy sand"|"41091164"|"81281627"
"SR- CIND S"|Yes|Yes|"Stratified cinders to sand"|"41091165"|"81281628"
"SR- CIND S"|Yes|Yes|"Stratified cinders to sand"|"41091166"|"81281629"
"SL"|No |No |"Sandy loam"|"41091167"|"81281630"
"LS"|No |No |"Loamy sand"|"41091167"|"81281631"
"SR- CIND S"|Yes|Yes|"Stratified cinders to sand"|"41091168"|"81281632"
"SR- CIND S"|Yes|Yes|"Stratified cinders to sand"|"41091169"|"81281633"
"LS"|No |Yes|"Loamy sand"|"41091170"|"81281634"
"SL"|No |Yes|"Sandy loam"|"41091171"|"81281635"
"FS"|No |Yes|"Fine sand"|"41091172"|"81281636"
"UWB"|No |Yes|"Unweathered bedrock"|"41091173"|"81281637"
"GRX-S"|No |Yes|"Extremely gravelly sand"|"41091174"|"81281638"
"SR- GRV-FS FSL"|Yes|Yes|"Stratified very gravelly fine sand to fine sandy loam"|"41091175"|"81281639"
"SICL"|No |No |"Silty clay loam"|"41091176"|"81281640"
"SIL"|No |No |"Silt loam"|"41091176"|"81281641"
"SR- FS LS"|Yes|Yes|"Stratified fine sand to loamy sand"|"41091177"|"81281642"
"L"|No |Yes|"Loam"|"41091178"|"81281643"
"LS"|No |Yes|"Loamy sand"|"41091179"|"81281644"
"SIL"|No |Yes|"Silt loam"|"41091180"|"81281645"
"LFS"|No |No |"Loamy fine sand"|"41091181"|"81281646"
"FSL"|No |No |"Fine sandy loam"|"41091181"|"81281647"
"SL"|No |No |"Sandy loam"|"41091181"|"81281648"
"UWB"|No |Yes|"Unweathered bedrock"|"41091182"|"81281649"
"VFSL"|No |Yes|"Very fine sandy loam"|"41091183"|"81281650"
"VFSL"|No |Yes|"Very fine sandy loam"|"41091184"|"81281651"
"LS"|No |Yes|"Loamy sand"|"41091185"|"81281652"
"MUCK"|No |Yes|"Muck"|"41091186"|"81281653"
"UWB"|No |Yes|"Unweathered bedrock"|"41091187"|"81281654"
"MUCK"|No |Yes|"Muck"|"41091188"|"81281655"
"UWB"|No |Yes|"Unweathered bedrock"|"41091189"|"81281656"
"MUCK"|No |Yes|"Muck"|"41091190"|"81281657"
"UWB"|No |Yes|"Unweathered bedrock"|"41091191"|"81281658"
"PEAT"|No |Yes|"Peat"|"41091192"|"81281659"
"UWB"|No |Yes|"Unweathered bedrock"|"41091193"|"81281660"
"MUCK"|No |Yes|"Muck"|"41091194"|"81281661"
"UWB"|No |Yes|"Unweathered bedrock"|"41091195"|"81281662"
"MUCK"|No |Yes|"Muck"|"41091196"|"81281663"
"UWB"|No |Yes|"Unweathered bedrock"|"41091197"|"81281664"
"MUCK"|No |Yes|"Muck"|"41091198"|"81281665"
"UWB"|No |Yes|"Unweathered bedrock"|"41091199"|"81281666"
"SIL"|No |Yes|"Silt loam"|"41091200"|"81281667"
"STV-SIL"|No |No |"Very stony silt loam"|"41091201"|"81281668"
"STV-VFSL"|No |No |"Very stony very fine sandy loam"|"41091201"|"81281669"
"WB"|No |Yes|"Weathered bedrock"|"41091202"|"81281670"
"VFSL"|No |Yes|"Very fine sandy loam"|"41091203"|"81281671"
"STV-SIL"|No |No |"Very stony silt loam"|"41091204"|"81281672"
"STV-VFSL"|No |No |"Very stony very fine sandy loam"|"41091204"|"81281673"
"FRAG"|No |Yes|"Fragmental material"|"41091205"|"81281674"
"PEAT"|No |Yes|"Peat"|"41091206"|"81281675"
"FRAG"|No |Yes|"Fragmental material"|"41091207"|"81281676"
"MUCK"|No |Yes|"Muck"|"41091208"|"81281677"
"FRAG"|No |Yes|"Fragmental material"|"41091209"|"81281678"
"MUCK"|No |Yes|"Muck"|"41091210"|"81281679"
"FRAG"|No |Yes|"Fragmental material"|"41091211"|"81281680"
"MUCK"|No |Yes|"Muck"|"41091212"|"81281681"
"FRAG"|No |Yes|"Fragmental material"|"41091213"|"81281682"
"MUCK"|No |Yes|"Muck"|"41091214"|"81281683"
"FRAG"|No |Yes|"Fragmental material"|"41091215"|"81281684"
"MUCK"|No |Yes|"Muck"|"41091216"|"81281685"
"FRAG"|No |Yes|"Fragmental material"|"41091217"|"81281686"
"MUCK"|No |Yes|"Muck"|"41091218"|"81281687"
"FRAG"|No |Yes|"Fragmental material"|"41091219"|"81281688"
"SICL"|No |Yes|"Silty clay loam"|"41091220"|"81281689"
"SICL"|No |Yes|"Silty clay loam"|"41091221"|"81281690"
"WB"|No |Yes|"Weathered bedrock"|"41091222"|"81281691"
"SIL"|No |Yes|"Silt loam"|"41091223"|"81281692"
"SIL"|No |Yes|"Silt loam"|"41091224"|"81281693"
"SIL"|No |No |"Silt loam"|"41091225"|"81281694"
"SICL"|No |No |"Silty clay loam"|"41091225"|"81281695"
"L"|No |Yes|"Loam"|"41091226"|"81281696"
"SIL"|No |Yes|"Silt loam"|"41091227"|"81281697"
"FRAG"|No |Yes|"Fragmental material"|"41091228"|"81281698"
"SIL"|No |Yes|"Silt loam"|"41091229"|"81281699"
"SIL"|No |No |"Silt loam"|"41091230"|"81281700"
"SICL"|No |No |"Silty clay loam"|"41091230"|"81281701"
"FS"|No |Yes|"Fine sand"|"41091231"|"81281702"
"SIL"|No |Yes|"Silt loam"|"41091232"|"81281703"
"SIL"|No |No |"Silt loam"|"41091233"|"81281704"
"SICL"|No |No |"Silty clay loam"|"41091233"|"81281705"
"FS"|No |Yes|"Fine sand"|"41091234"|"81281706"
"SIL"|No |Yes|"Silt loam"|"41091235"|"81281707"
"SIL"|No |No |"Silt loam"|"41091236"|"81281708"
"SICL"|No |No |"Silty clay loam"|"41091236"|"81281709"
"SIL"|No |Yes|"Silt loam"|"41091237"|"81281710"
"SIL"|No |No |"Silt loam"|"41091238"|"81281711"
"SICL"|No |No |"Silty clay loam"|"41091238"|"81281712"
"FRAG"|No |Yes|"Fragmental material"|"41091239"|"81281713"
"SIL"|No |Yes|"Silt loam"|"41091240"|"81281714"
"SICL"|No |Yes|"Silty clay loam"|"41091241"|"81281715"
"UWB"|No |Yes|"Unweathered bedrock"|"41091242"|"81281716"
"SIL"|No |Yes|"Silt loam"|"41091243"|"81281717"
"ST-SIL"|No |No |"Stony silt loam"|"41091244"|"81281718"
"STV-SIL"|No |No |"Very stony silt loam"|"41091244"|"81281719"
"SIL"|No |No |"Silt loam"|"41091245"|"81281720"
"VFSL"|No |No |"Very fine sandy loam"|"41091245"|"81281721"
"L"|No |No |"Loam"|"41091245"|"81281722"
"SIL"|No |Yes|"Silt loam"|"41091246"|"81281723"
"L"|No |Yes|"Loam"|"41091247"|"81281724"
"SR- FS SIL"|Yes|Yes|"Stratified fine sand to silt loam"|"41091248"|"81281725"
"UWB"|No |Yes|"Unweathered bedrock"|"41091249"|"81281726"
"SIL"|No |Yes|"Silt loam"|"41091250"|"81281727"
"STX-SIL"|No |Yes|"Extremely stony silt loam"|"41091251"|"81281728"
"UWB"|No |Yes|"Unweathered bedrock"|"41091252"|"81281729"
"SIL"|No |Yes|"Silt loam"|"41091253"|"81281730"
"SICL"|No |No |"Silty clay loam"|"41091254"|"81281731"
"SCL"|No |No |"Sandy clay loam"|"41091254"|"81281732"
"SICL"|No |Yes|"Silty clay loam"|"41091255"|"81281733"
"SICL"|No |Yes|"Silty clay loam"|"41091256"|"81281734"
"UWB"|No |Yes|"Unweathered bedrock"|"41091257"|"81281735"
"SICL"|No |Yes|"Silty clay loam"|"41091258"|"81281736"
"SICL"|No |Yes|"Silty clay loam"|"41091259"|"81281737"
"GRX-SICL"|No |Yes|"Extremely gravelly silty clay loam"|"41091260"|"81281738"
"WB"|No |Yes|"Weathered bedrock"|"41091261"|"81281739"
"SICL"|No |Yes|"Silty clay loam"|"41091262"|"81281740"
"SICL"|No |Yes|"Silty clay loam"|"41091263"|"81281741"
"SICL"|No |Yes|"Silty clay loam"|"41091264"|"81281742"
"SICL"|No |Yes|"Silty clay loam"|"41091265"|"81281743"
"WB"|No |Yes|"Weathered bedrock"|"41091266"|"81281744"
"SICL"|No |Yes|"Silty clay loam"|"41091267"|"81281745"
"SICL"|No |Yes|"Silty clay loam"|"41091268"|"81281746"
"FRAG"|No |Yes|"Fragmental material"|"41091269"|"81281747"
"SICL"|No |Yes|"Silty clay loam"|"41091270"|"81281748"
"SICL"|No |Yes|"Silty clay loam"|"41091271"|"81281749"
"WB"|No |Yes|"Weathered bedrock"|"41091272"|"81281750"
"SICL"|No |Yes|"Silty clay loam"|"41091273"|"81281751"
"SICL"|No |Yes|"Silty clay loam"|"41091274"|"81281752"
"SICL"|No |No |"Silty clay loam"|"41091275"|"81281753"
"CB-SICL"|No |No |"Cobbly silty clay loam"|"41091275"|"81281754"
"CBV-SICL"|No |No |"Very cobbly silty clay loam"|"41091276"|"81281755"
"STV-SICL"|No |No |"Very stony silty clay loam"|"41091276"|"81281756"
"SICL"|No |Yes|"Silty clay loam"|"41091277"|"81281757"
"SR- CEM SICL"|Yes|Yes|"Stratified cemented to silty clay loam"|"41091278"|"81281758"
"SICL"|No |Yes|"Silty clay loam"|"41091279"|"81281759"
"SR- CIND SICL"|Yes|Yes|"Stratified cinders to silty clay loam"|"41091280"|"81281760"
"SICL"|No |Yes|"Silty clay loam"|"41091281"|"81281761"
"SICL"|No |Yes|"Silty clay loam"|"41091282"|"81281762"
"WB"|No |Yes|"Weathered bedrock"|"41091283"|"81281763"
"MK-SIL"|No |Yes|"Mucky silt loam"|"41091284"|"81281764"
"SIC"|No |No |"Silty clay"|"41091285"|"81281765"
"CL"|No |No |"Clay loam"|"41091285"|"81281766"
"SICL"|No |No |"Silty clay loam"|"41091285"|"81281767"
"IND"|No |Yes|"Indurated"|"41091286"|"81281768"
"WB"|No |Yes|"Weathered bedrock"|"41091287"|"81281769"
"SICL"|No |Yes|"Silty clay loam"|"41091288"|"81281770"
"SICL"|No |Yes|"Silty clay loam"|"41091289"|"81281771"
"UWB"|No |Yes|"Unweathered bedrock"|"41091290"|"81281772"
"VFSL"|No |Yes|"Very fine sandy loam"|"41091291"|"81281773"
"ST-SIL"|No |No |"Stony silt loam"|"41091292"|"81281774"
"ST-L"|No |No |"Stony loam"|"41091292"|"81281775"
"UWB"|No |Yes|"Unweathered bedrock"|"41091293"|"81281776"
"SICL"|No |Yes|"Silty clay loam"|"41091294"|"81281777"
"SICL"|No |Yes|"Silty clay loam"|"41091295"|"81281778"
"WB"|No |Yes|"Weathered bedrock"|"41091296"|"81281779"
"SICL"|No |Yes|"Silty clay loam"|"41091297"|"81281780"
"STV-SICL"|No |No |"Very stony silty clay loam"|"41091298"|"81281781"
"STX-SICL"|No |No |"Extremely stony silty clay loam"|"41091298"|"81281782"
"FRAG"|No |Yes|"Fragmental material"|"41091299"|"81281783"
"SICL"|No |Yes|"Silty clay loam"|"41091300"|"81281784"
"SICL"|No |Yes|"Silty clay loam"|"41091301"|"81281785"
"SICL"|No |Yes|"Silty clay loam"|"41091302"|"81281786"
"STX-SICL"|No |No |"Extremely stony silty clay loam"|"41091303"|"81281787"
"STV-SICL"|No |No |"Very stony silty clay loam"|"41091303"|"81281788"
"FRAG"|No |Yes|"Fragmental material"|"41091304"|"81281789"
"SICL"|No |No |"Silty clay loam"|"41091305"|"81281790"
"SIC"|No |No |"Silty clay"|"41091305"|"81281791"
"WB"|No |Yes|"Weathered bedrock"|"41091306"|"81281792"
"SIC"|No |Yes|"Silty clay"|"41091307"|"81281793"
"SICL"|No |Yes|"Silty clay loam"|"41091308"|"81281794"
"SICL"|No |Yes|"Silty clay loam"|"41091309"|"81281795"
"WB"|No |Yes|"Weathered bedrock"|"41091310"|"81281796"
"SICL"|No |Yes|"Silty clay loam"|"41091311"|"81281797"
"SICL"|No |Yes|"Silty clay loam"|"41091312"|"81281798"
"WB"|No |Yes|"Weathered bedrock"|"41091313"|"81281799"
"SIC"|No |Yes|"Silty clay"|"41091314"|"81281800"
"ST-SIC"|No |Yes|"Stony silty clay"|"41091315"|"81281801"
"SIC"|No |Yes|"Silty clay"|"41091316"|"81281802"
"SIC"|No |Yes|"Silty clay"|"41091317"|"81281803"
"ST-SIC"|No |Yes|"Stony silty clay"|"41091318"|"81281804"
"CBV-SICL"|No |Yes|"Very cobbly silty clay loam"|"41091319"|"81281805"
"UWB"|No |Yes|"Unweathered bedrock"|"41091320"|"81281806"
"GR-SICL"|No |Yes|"Gravelly silty clay loam"|"41091321"|"81281807"
"SICL"|No |Yes|"Silty clay loam"|"41091322"|"81281808"
"SICL"|No |Yes|"Silty clay loam"|"41091323"|"81281809"
"UWB"|No |Yes|"Unweathered bedrock"|"41091324"|"81281810"
"SICL"|No |Yes|"Silty clay loam"|"41091325"|"81281811"
"SICL"|No |Yes|"Silty clay loam"|"41091326"|"81281812"
"SICL"|No |Yes|"Silty clay loam"|"41091327"|"81281813"
"SICL"|No |Yes|"Silty clay loam"|"41091328"|"81281814"
"SICL"|No |Yes|"Silty clay loam"|"41091329"|"81281815"
"SICL"|No |Yes|"Silty clay loam"|"41091330"|"81281816"
"SICL"|No |Yes|"Silty clay loam"|"41091331"|"81281817"
"SICL"|No |Yes|"Silty clay loam"|"41091332"|"81281818"
"UWB"|No |Yes|"Unweathered bedrock"|"41091333"|"81281819"
"SICL"|No |Yes|"Silty clay loam"|"41091334"|"81281820"
"SICL"|No |Yes|"Silty clay loam"|"41091335"|"81281821"
"WB"|No |Yes|"Weathered bedrock"|"41091336"|"81281822"
"SICL"|No |Yes|"Silty clay loam"|"41091337"|"81281823"
"SIL"|No |No |"Silt loam"|"41091338"|"81281824"
"SICL"|No |No |"Silty clay loam"|"41091338"|"81281825"
"UWB"|No |Yes|"Unweathered bedrock"|"41091339"|"81281826"
"SICL"|No |Yes|"Silty clay loam"|"41091340"|"81281827"
"STX-SICL"|No |Yes|"Extremely stony silty clay loam"|"41091341"|"81281828"
"FRAG"|No |Yes|"Fragmental material"|"41091342"|"81281829"
"ST-SICL"|No |Yes|"Stony silty clay loam"|"41091343"|"81281830"
"UWB"|No |Yes|"Unweathered bedrock"|"41091344"|"81281831"
"SICL"|No |Yes|"Silty clay loam"|"41091345"|"81281832"
"SICL"|No |Yes|"Silty clay loam"|"41091346"|"81281833"
"SICL"|No |Yes|"Silty clay loam"|"41091347"|"81281834"
"FRAG"|No |Yes|"Fragmental material"|"41091348"|"81281835"
"SICL"|No |Yes|"Silty clay loam"|"41091349"|"81281836"
"STV-SICL"|No |No |"Very stony silty clay loam"|"41091350"|"81281837"
"STV-SIL"|No |No |"Very stony silt loam"|"41091350"|"81281838"
"FRAG"|No |Yes|"Fragmental material"|"41091351"|"81281839"
"SICL"|No |Yes|"Silty clay loam"|"41091352"|"81281840"
"CB-SICL"|No |No |"Cobbly silty clay loam"|"41091353"|"81281841"
"STV-SICL"|No |No |"Very stony silty clay loam"|"41091353"|"81281842"
"FRAG"|No |Yes|"Fragmental material"|"41091354"|"81281843"
"SICL"|No |Yes|"Silty clay loam"|"41091355"|"81281844"
"STV-SICL"|No |No |"Very stony silty clay loam"|"41091356"|"81281845"
"STV-SIL"|No |No |"Very stony silt loam"|"41091356"|"81281846"
"FRAG"|No |Yes|"Fragmental material"|"41091357"|"81281847"
"SICL"|No |Yes|"Silty clay loam"|"41091358"|"81281848"
"CB-SICL"|No |No |"Cobbly silty clay loam"|"41091359"|"81281849"
"STV-SICL"|No |No |"Very stony silty clay loam"|"41091359"|"81281850"
"FRAG"|No |Yes|"Fragmental material"|"41091360"|"81281851"
"SICL"|No |Yes|"Silty clay loam"|"41091361"|"81281852"
"SICL"|No |Yes|"Silty clay loam"|"41091362"|"81281853"
"SICL"|No |Yes|"Silty clay loam"|"41091363"|"81281854"
"SIC"|No |Yes|"Silty clay"|"41091364"|"81281855"
"SICL"|No |Yes|"Silty clay loam"|"41091365"|"81281856"
"SICL"|No |Yes|"Silty clay loam"|"41091366"|"81281857"
"SIL"|No |Yes|"Silt loam"|"41091367"|"81281858"
"SR- CIND S"|Yes|Yes|"Stratified cinders to sand"|"41091368"|"81281859"
"CL"|No |No |"Clay loam"|"41091369"|"81281860"
"SICL"|No |No |"Silty clay loam"|"41091369"|"81281861"
"VFSL"|No |Yes|"Very fine sandy loam"|"41091370"|"81281862"
"L"|No |No |"Loam"|"41091371"|"81281863"
"SIL"|No |No |"Silt loam"|"41091371"|"81281864"
"WB"|No |Yes|"Weathered bedrock"|"41091372"|"81281865"
"SICL"|No |Yes|"Silty clay loam"|"41091373"|"81281866"
"SIL"|No |Yes|"Silt loam"|"41091374"|"81281867"
"L"|No |Yes|"Loam"|"41091375"|"81281868"
"L"|No |Yes|"Loam"|"41091376"|"81281869"
"VFSL"|No |Yes|"Very fine sandy loam"|"41091377"|"81281870"
"VFSL"|No |Yes|"Very fine sandy loam"|"41091378"|"81281871"
"GR-SIL"|No |Yes|"Gravelly silt loam"|"41091379"|"81281872"
"CBX-SIL"|No |Yes|"Extremely cobbly silt loam"|"41091380"|"81281873"
"L"|No |No |"Loam"|"41091381"|"81281874"
"SIL"|No |No |"Silt loam"|"41091381"|"81281875"
"VFSL"|No |Yes|"Very fine sandy loam"|"41091382"|"81281876"
"WB"|No |Yes|"Weathered bedrock"|"41091383"|"81281877"
"VFSL"|No |Yes|"Very fine sandy loam"|"41091384"|"81281878"
"CB-VFSL"|No |Yes|"Cobbly very fine sandy loam"|"41091385"|"81281879"
"CBX-VFSL"|No |Yes|"Extremely cobbly very fine sandy loam"|"41091386"|"81281880"
"UWB"|No |Yes|"Unweathered bedrock"|"41091387"|"81281881"
"SICL"|No |Yes|"Silty clay loam"|"41091388"|"81281882"
"SICL"|No |No |"Silty clay loam"|"41091389"|"81281883"
"SIL"|No |No |"Silt loam"|"41091389"|"81281884"
"UWB"|No |Yes|"Unweathered bedrock"|"41091390"|"81281885"
"SICL"|No |Yes|"Silty clay loam"|"41091391"|"81281886"
"SICL"|No |No |"Silty clay loam"|"41091392"|"81281887"
"SIL"|No |No |"Silt loam"|"41091392"|"81281888"
"VFSL"|No |Yes|"Very fine sandy loam"|"41091393"|"81281889"
"SR- COS VFS"|Yes|Yes|"Stratified coarse sand to very fine sand"|"41091394"|"81281890"
"VFSL"|No |Yes|"Very fine sandy loam"|"41091395"|"81281891"
"VFSL"|No |Yes|"Very fine sandy loam"|"41091396"|"81281892"
"VFSL"|No |No |"Very fine sandy loam"|"41091397"|"81281893"
"L"|No |No |"Loam"|"41091397"|"81281894"
"SL"|No |Yes|"Sandy loam"|"41091398"|"81281895"
"VFSL"|No |Yes|"Very fine sandy loam"|"41091399"|"81281896"
"VFSL"|No |Yes|"Very fine sandy loam"|"41091400"|"81281897"
"SICL"|No |No |"Silty clay loam"|"41091401"|"81281898"
"SIL"|No |No |"Silt loam"|"41091401"|"81281899"
"SIL"|No |Yes|"Silt loam"|"41091402"|"81281900"
"GRV-SIL"|No |No |"Very gravelly silt loam"|"41091403"|"81281901"
"ST-SIL"|No |No |"Stony silt loam"|"41091403"|"81281902"
"UWB"|No |Yes|"Unweathered bedrock"|"41091404"|"81281903"
"LS"|No |Yes|"Loamy sand"|"41091405"|"81281904"
"CBV-SIL"|No |Yes|"Very cobbly silt loam"|"41091406"|"81281905"
"FRAG"|No |Yes|"Fragmental material"|"41091407"|"81281906"
"SIL"|No |Yes|"Silt loam"|"41091408"|"81281907"
"GRV-SIL"|No |No |"Very gravelly silt loam"|"41091409"|"81281908"
"STV-SIL"|No |No |"Very stony silt loam"|"41091409"|"81281909"
"UWB"|No |Yes|"Unweathered bedrock"|"41091410"|"81281910"
