|"Fragmental material"|"81281384"|"82715781"
"Silty clay"||"81281386"|"82715783"
"Loam"||"81281393"|"82715790"
"Loam"||"81281395"|"82715792"
"Silty clay loam"||"81281402"|"82715799"
"Loam"||"81281404"|"82715801"
|"Weathered bedrock"|"81281409"|"82715806"
"Silt loam"||"81281411"|"82715808"
|"Weathered bedrock"|"81281418"|"82715815"
"Silt loam"||"81281420"|"82715817"
"Silty clay loam"||"81281427"|"82715824"
|"Unweathered bedrock"|"81281429"|"82715826"
"Loamy coarse sand"||"81281434"|"82715831"
"Loamy coarse sand"||"81281436"|"82715833"
"Silt loam"||"81281441"|"82715838"
"Silty clay loam"||"81281442"|"82715839"
"Silty clay"||"81281455"|"82715852"
"Silty clay loam"||"81281456"|"82715853"
"Silt loam"||"81281457"|"82715854"
"Loam"||"81281458"|"82715855"
"Loam"||"81281472"|"82715869"
"Silty clay loam"||"81281473"|"82715870"
|"Unweathered bedrock"|"81281474"|"82715871"
"Silt loam"||"81281475"|"82715872"
"Silty clay"||"81281489"|"82715886"
"Silty clay"||"81281490"|"82715887"
"Silty clay"||"81281491"|"82715888"
"Silty clay"||"81281492"|"82715889"
"Silty clay"||"81281505"|"82715902"
"Silty clay"||"81281506"|"82715903"
"Silty clay"||"81281507"|"82715904"
"Silty clay loam"||"81281508"|"82715905"
"Silty clay"||"81281522"|"82715919"
"Silty clay"||"81281523"|"82715920"
"Silty clay loam"||"81281523"|"82715921"
|"Fragmental material"|"81281524"|"82715922"
"Silty clay loam"||"81281525"|"82715923"
"Silty clay"||"81281539"|"82715938"
"Loam"||"81281540"|"82715939"
"Silty clay loam"||"81281541"|"82715940"
"Clay loam"||"81281542"|"82715941"
|"Indurated"|"81281555"|"82715954"
"Silt loam"||"81281556"|"82715955"
|"Unweathered bedrock"|"81281557"|"82715956"
|"Muck"|"81281558"|"82715957"
|"Peat"|"81281559"|"82715958"
"Loam"||"81281572"|"82715971"
"Silty clay loam"||"81281573"|"82715972"
|"Fragmental material"|"81281574"|"82715973"
"Silty clay loam"||"81281575"|"82715974"
|"Fragmental material"|"81281589"|"82715988"
"Clay"||"81281590"|"82715989"
"Silty clay"||"81281591"|"82715990"
"Silty clay"||"81281592"|"82715991"
"Silty clay"||"81281605"|"82716004"
"Silty clay loam"||"81281606"|"82716005"
|"Weathered bedrock"|"81281607"|"82716006"
"Fine sandy loam"||"81281608"|"82716007"
|"Unweathered bedrock"|"81281609"|"82716008"
"Silt loam"||"81281622"|"82716024"
"Fine sandy loam"||"81281623"|"82716025"
"Coarse sand"||"81281623"|"82716026"
|"Unweathered bedrock"|"81281624"|"82716027"
"Loamy sand"||"81281625"|"82716028"
"Fine sandy loam"||"81281639"|"82716046"
"Fine sand"||"81281639"|"82716047"
"Silty clay loam"||"81281640"|"82716048"
"Silt loam"||"81281641"|"82716049"
"Fine sand"||"81281642"|"82716050"
"Loamy sand"||"81281642"|"82716051"
|"Unweathered bedrock"|"81281656"|"82716065"
|"Muck"|"81281657"|"82716066"
|"Unweathered bedrock"|"81281658"|"82716067"
|"Peat"|"81281659"|"82716068"
"Silt loam"||"81281672"|"82716081"
"Very fine sandy loam"||"81281673"|"82716082"
|"Fragmental material"|"81281674"|"82716083"
|"Peat"|"81281675"|"82716084"
|"Fragmental material"|"81281676"|"82716085"
"Silty clay loam"||"81281689"|"82716098"
"Silty clay loam"||"81281690"|"82716099"
|"Weathered bedrock"|"81281691"|"82716100"
"Silt loam"||"81281692"|"82716101"
"Fine sand"||"81281706"|"82716115"
"Silt loam"||"81281707"|"82716116"
"Silt loam"||"81281708"|"82716117"
"Silty clay loam"||"81281709"|"82716118"
"Loam"||"81281722"|"82716131"
"Silt loam"||"81281723"|"82716132"
"Loam"||"81281724"|"82716133"
"Silt loam"||"81281725"|"82716134"
"Fine sand"||"81281725"|"82716135"
|"Unweathered bedrock"|"81281726"|"82716136"
|"Weathered bedrock"|"81281739"|"82716149"
"Silty clay loam"||"81281740"|"82716150"
"Silty clay loam"||"81281741"|"82716151"
"Silty clay loam"||"81281742"|"82716152"
"Silty clay loam"||"81281756"|"82716166"
"Silty clay loam"||"81281757"|"82716167"
|"Cemented"|"81281758"|"82716168"
"Silty clay loam"||"81281758"|"82716169"
"Silty clay loam"||"81281759"|"82716170"
"Very fine sandy loam"||"81281773"|"82716185"
"Silt loam"||"81281774"|"82716186"
"Loam"||"81281775"|"82716187"
|"Unweathered bedrock"|"81281776"|"82716188"
|"Fragmental material"|"81281789"|"82716201"
"Silty clay loam"||"81281790"|"82716202"
"Silty clay"||"81281791"|"82716203"
|"Weathered bedrock"|"81281792"|"82716204"
"Silty clay"||"81281793"|"82716205"
|"Unweathered bedrock"|"81281806"|"82716218"
"Silty clay loam"||"81281807"|"82716219"
"Silty clay loam"||"81281808"|"82716220"
"Silty clay loam"||"81281809"|"82716221"
"Silty clay loam"||"81281823"|"82716235"
"Silt loam"||"81281824"|"82716236"
"Silty clay loam"||"81281825"|"82716237"
|"Unweathered bedrock"|"81281826"|"82716238"
|"Fragmental material"|"81281839"|"82716251"
"Silty clay loam"||"81281840"|"82716252"
"Silty clay loam"||"81281841"|"82716253"
"Silty clay loam"||"81281842"|"82716254"
|"Fragmental material"|"81281843"|"82716255"
"Silty clay loam"||"81281856"|"82716268"
"Silty clay loam"||"81281857"|"82716269"
"Silt loam"||"81281858"|"82716270"
"Sand"||"81281859"|"82716271"
|"Cinders"|"81281859"|"82716272"
"Silt loam"||"81281873"|"82716286"
"Loam"||"81281874"|"82716287"
"Silt loam"||"81281875"|"82716288"
"Very fine sandy loam"||"81281876"|"82716289"
"Very fine sand"||"81281890"|"82716303"
"Coarse sand"||"81281890"|"82716304"
"Very fine sandy loam"||"81281891"|"82716305"
"Very fine sandy loam"||"81281892"|"82716306"
"Very fine sandy loam"||"81281893"|"82716307"
|"Fragmental material"|"81281906"|"82716320"
"Silt loam"||"81281907"|"82716321"
"Silt loam"||"81281908"|"82716322"
"Silt loam"||"81281909"|"82716323"
|"Unweathered bedrock"|"81281910"|"82716324"
|"Weathered bedrock"|"81281460"|"82715857"
"Clay"||"81281462"|"82715859"
"Clay"||"81281469"|"82715866"
"Silt loam"||"81281471"|"82715868"
"Silt loam"||"81281476"|"82715873"
"Silty clay"||"81281478"|"82715875"
"Silty clay"||"81281485"|"82715882"
"Silty clay"||"81281487"|"82715884"
"Silty clay loam"||"81281494"|"82715891"
"Silt loam"||"81281496"|"82715893"
"Silty clay"||"81281501"|"82715898"
"Silty clay"||"81281503"|"82715900"
"Silty clay loam"||"81281510"|"82715907"
"Silty clay"||"81281512"|"82715909"
|"Weathered bedrock"|"81281519"|"82715916"
|"Unweathered bedrock"|"81281521"|"82715918"
"Silty clay loam"||"81281526"|"82715924"
"Sandy clay loam"||"81281528"|"82715926"
"Fine sand"||"81281528"|"82715927"
"Silty clay"||"81281535"|"82715934"
|"Unweathered bedrock"|"81281537"|"82715936"
"Silty clay"||"81281544"|"82715943"
"Clay loam"||"81281546"|"82715945"
"Silty clay loam"||"81281551"|"82715950"
|"Muck"|"81281553"|"82715952"
|"Fragmental material"|"81281560"|"82715959"
|"Fragmental material"|"81281562"|"82715961"
|"Fragmental material"|"81281569"|"82715968"
"Silty clay"||"81281571"|"82715970"
"Clay loam"||"81281576"|"82715975"
"Silty clay loam"||"81281578"|"82715977"
"Silty clay"||"81281585"|"82715984"
"Silty clay"||"81281587"|"82715986"
"Silty clay"||"81281594"|"82715993"
"Silty clay loam"||"81281596"|"82715995"
|"Fragmental material"|"81281601"|"82716000"
|"Fragmental material"|"81281603"|"82716002"
|"Unweathered bedrock"|"81281610"|"82716009"
"Sandy loam"||"81281612"|"82716011"
"Very fine sandy loam"||"81281619"|"82716021"
|"Fragmental material"|"81281621"|"82716023"
"Sandy loam"||"81281626"|"82716029"
"Sand"||"81281628"|"82716031"
|"Cinders"|"81281628"|"82716032"
"Sandy loam"||"81281630"|"82716035"
"Sandy loam"||"81281635"|"82716042"
|"Unweathered bedrock"|"81281637"|"82716044"
"Loamy sand"||"81281644"|"82716053"
"Loamy fine sand"||"81281646"|"82716055"
"Very fine sandy loam"||"81281651"|"82716060"
|"Muck"|"81281653"|"82716062"
|"Muck"|"81281655"|"82716064"
|"Unweathered bedrock"|"81281660"|"82716069"
|"Unweathered bedrock"|"81281662"|"82716071"
"Very fine sandy loam"||"81281669"|"82716078"
"Very fine sandy loam"||"81281671"|"82716080"
|"Fragmental material"|"81281678"|"82716087"
|"Fragmental material"|"81281680"|"82716089"
|"Muck"|"81281685"|"82716094"
|"Muck"|"81281687"|"82716096"
"Silt loam"||"81281694"|"82716103"
"Loam"||"81281696"|"82716105"
"Silt loam"||"81281703"|"82716112"
"Silty clay loam"||"81281705"|"82716114"
"Silt loam"||"81281710"|"82716119"
"Silty clay loam"||"81281712"|"82716121"
"Silt loam"||"81281719"|"82716128"
"Very fine sandy loam"||"81281721"|"82716130"
"Silt loam"||"81281728"|"82716138"
"Silt loam"||"81281730"|"82716140"
|"Unweathered bedrock"|"81281735"|"82716145"
"Silty clay loam"||"81281737"|"82716147"
|"Weathered bedrock"|"81281744"|"82716154"
"Silty clay loam"||"81281746"|"82716156"
"Silty clay loam"||"81281753"|"82716163"
"Silty clay loam"||"81281755"|"82716165"
"Silty clay loam"||"81281760"|"82716171"
|"Cinders"|"81281760"|"82716172"
"Silty clay loam"||"81281762"|"82716174"
|"Weathered bedrock"|"81281769"|"82716181"
"Silty clay loam"||"81281771"|"82716183"
"Silty clay loam"||"81281778"|"82716190"
"Silty clay loam"||"81281780"|"82716192"
"Silty clay loam"||"81281785"|"82716197"
"Silty clay loam"||"81281787"|"82716199"
"Silty clay loam"||"81281794"|"82716206"
|"Weathered bedrock"|"81281796"|"82716208"
"Silty clay"||"81281803"|"82716215"
"Silty clay loam"||"81281805"|"82716217"
|"Unweathered bedrock"|"81281810"|"82716222"
"Silty clay loam"||"81281812"|"82716224"
|"Unweathered bedrock"|"81281819"|"82716231"
"Silty clay loam"||"81281821"|"82716233"
"Silty clay loam"||"81281828"|"82716240"
"Silty clay loam"||"81281830"|"82716242"
|"Fragmental material"|"81281835"|"82716247"
"Silty clay loam"||"81281837"|"82716249"
"Silty clay loam"||"81281844"|"82716256"
"Silt loam"||"81281846"|"82716258"
"Silty clay loam"||"81281853"|"82716265"
"Silty clay"||"81281855"|"82716267"
"Clay loam"||"81281860"|"82716273"
"Very fine sandy loam"||"81281862"|"82716275"
"Silt loam"||"81281864"|"82716277"
"Loam"||"81281869"|"82716282"
"Very fine sandy loam"||"81281871"|"82716284"
"Very fine sandy loam"||"81281878"|"82716291"
"Very fine sandy loam"||"81281880"|"82716293"
|"Unweathered bedrock"|"81281885"|"82716298"
"Silty clay loam"||"81281887"|"82716300"
"Very fine sandy loam"||"81281889"|"82716302"
"Loam"||"81281894"|"82716308"
"Very fine sandy loam"||"81281896"|"82716310"
|"Unweathered bedrock"|"81281903"|"82716317"
"Silt loam"||"81281905"|"82716319"
"Silty clay"||"81281447"|"82715844"
"Silty clay"||"81281448"|"82715845"
"Silty clay loam"||"81281449"|"82715846"
"Silty clay loam"||"81281450"|"82715847"
"Silty clay"||"81281463"|"82715860"
"Silty clay"||"81281464"|"82715861"
"Silty clay"||"81281465"|"82715862"
"Clay"||"81281466"|"82715863"
|"Cemented"|"81281467"|"82715864"
"Silty clay"||"81281480"|"82715877"
"Silty clay loam"||"81281481"|"82715878"
"Silty clay"||"81281482"|"82715879"
"Silty clay"||"81281483"|"82715880"
"Loam"||"81281497"|"82715894"
"Silty clay loam"||"81281498"|"82715895"
|"Unweathered bedrock"|"81281499"|"82715896"
"Silty clay"||"81281500"|"82715897"
"Silty clay loam"||"81281514"|"82715911"
|"Unweathered bedrock"|"81281515"|"82715912"
"Silty clay loam"||"81281516"|"82715913"
"Silty clay loam"||"81281517"|"82715914"
"Silty clay loam"||"81281530"|"82715929"
"Silty clay loam"||"81281531"|"82715930"
"Silty clay"||"81281532"|"82715931"
|"Weathered bedrock"|"81281533"|"82715932"
"Silty clay loam"||"81281547"|"82715946"
|"Indurated"|"81281548"|"82715947"
|"Weathered bedrock"|"81281549"|"82715948"
"Silty clay loam"||"81281550"|"82715949"
"Silty clay"||"81281564"|"82715963"
"Silty clay loam"||"81281565"|"82715964"
"Silty clay loam"||"81281566"|"82715965"
"Silty clay loam"||"81281567"|"82715966"
"Silty clay loam"||"81281580"|"82715979"
|"Fragmental material"|"81281581"|"82715980"
"Silty clay"||"81281582"|"82715981"
|"Fragmental material"|"81281583"|"82715982"
"Silty clay"||"81281584"|"82715983"
|"Fragmental material"|"81281597"|"82715996"
"Silty clay loam"||"81281598"|"82715997"
"Silty clay loam"||"81281599"|"82715998"
"Silty clay loam"||"81281600"|"82715999"
"Sand"||"81281614"|"82716013"
|"Cinders"|"81281614"|"82716014"
"Sand"||"81281615"|"82716015"
|"Cinders"|"81281615"|"82716016"
"Loamy fine sand"||"81281616"|"82716017"
"Fine sand"||"81281617"|"82716018"
"Loamy sand"||"81281631"|"82716036"
"Sand"||"81281632"|"82716037"
|"Cinders"|"81281632"|"82716038"
"Sand"||"81281633"|"82716039"
|"Cinders"|"81281633"|"82716040"
"Loamy sand"||"81281634"|"82716041"
"Fine sandy loam"||"81281647"|"82716056"
"Sandy loam"||"81281648"|"82716057"
|"Unweathered bedrock"|"81281649"|"82716058"
"Very fine sandy loam"||"81281650"|"82716059"
|"Unweathered bedrock"|"81281664"|"82716073"
|"Muck"|"81281665"|"82716074"
|"Unweathered bedrock"|"81281666"|"82716075"
"Silt loam"||"81281667"|"82716076"
|"Muck"|"81281681"|"82716090"
|"Fragmental material"|"81281682"|"82716091"
|"Muck"|"81281683"|"82716092"
|"Fragmental material"|"81281684"|"82716093"
"Silt loam"||"81281697"|"82716106"
|"Fragmental material"|"81281698"|"82716107"
"Silt loam"||"81281699"|"82716108"
"Silt loam"||"81281700"|"82716109"
"Silty clay loam"||"81281701"|"82716110"
"Silt loam"||"81281714"|"82716123"
"Silty clay loam"||"81281715"|"82716124"
|"Unweathered bedrock"|"81281716"|"82716125"
"Silt loam"||"81281717"|"82716126"
"Silty clay loam"||"81281731"|"82716141"
"Sandy clay loam"||"81281732"|"82716142"
"Silty clay loam"||"81281733"|"82716143"
"Silty clay loam"||"81281734"|"82716144"
"Silty clay loam"||"81281748"|"82716158"
"Silty clay loam"||"81281749"|"82716159"
|"Weathered bedrock"|"81281750"|"82716160"
"Silty clay loam"||"81281751"|"82716161"
"Silt loam"||"81281764"|"82716176"
"Silty clay"||"81281765"|"82716177"
"Clay loam"||"81281766"|"82716178"
"Silty clay loam"||"81281767"|"82716179"
"Silty clay loam"||"81281781"|"82716193"
"Silty clay loam"||"81281782"|"82716194"
|"Fragmental material"|"81281783"|"82716195"
"Silty clay loam"||"81281784"|"82716196"
"Silty clay loam"||"81281798"|"82716210"
|"Weathered bedrock"|"81281799"|"82716211"
"Silty clay"||"81281800"|"82716212"
"Silty clay"||"81281801"|"82716213"
"Silty clay loam"||"81281814"|"82716226"
"Silty clay loam"||"81281815"|"82716227"
"Silty clay loam"||"81281816"|"82716228"
"Silty clay loam"||"81281817"|"82716229"
"Silty clay loam"||"81281818"|"82716230"
|"Unweathered bedrock"|"81281831"|"82716243"
"Silty clay loam"||"81281832"|"82716244"
"Silty clay loam"||"81281833"|"82716245"
"Silty clay loam"||"81281834"|"82716246"
"Silty clay loam"||"81281848"|"82716260"
"Silty clay loam"||"81281849"|"82716261"
"Silty clay loam"||"81281850"|"82716262"
|"Fragmental material"|"81281851"|"82716263"
|"Weathered bedrock"|"81281865"|"82716278"
"Silty clay loam"||"81281866"|"82716279"
"Silt loam"||"81281867"|"82716280"
"Loam"||"81281868"|"82716281"
|"Unweathered bedrock"|"81281881"|"82716294"
"Silty clay loam"||"81281882"|"82716295"
"Silty clay loam"||"81281883"|"82716296"
"Silt loam"||"81281884"|"82716297"
"Silty clay loam"||"81281898"|"82716312"
"Silt loam"||"81281899"|"82716313"
"Silt loam"||"81281900"|"82716314"
"Silt loam"||"81281901"|"82716315"
"Fine sand"||"81281443"|"82715840"
"Silty clay"||"81281445"|"82715842"
|"Weathered bedrock"|"81281452"|"82715849"
"Clay"||"81281454"|"82715851"
"Loam"||"81281459"|"82715856"
"Clay"||"81281461"|"82715858"
"Silty clay"||"81281468"|"82715865"
|"Weathered bedrock"|"81281470"|"82715867"
"Silty clay"||"81281477"|"82715874"
"Silty clay"||"81281479"|"82715876"
"Silty clay"||"81281484"|"82715881"
"Clay"||"81281486"|"82715883"
"Silty clay"||"81281488"|"82715885"
"Silty clay"||"81281493"|"82715890"
"Silt loam"||"81281495"|"82715892"
"Silty clay loam"||"81281502"|"82715899"
|"Weathered bedrock"|"81281504"|"82715901"
"Silty clay"||"81281509"|"82715906"
|"Weathered bedrock"|"81281511"|"82715908"
"Silty clay"||"81281513"|"82715910"
"Silty clay"||"81281518"|"82715915"
|"Cinders"|"81281520"|"82715917"
"Clay loam"||"81281527"|"82715925"
|"Unweathered bedrock"|"81281529"|"82715928"
"Silty clay"||"81281534"|"82715933"
"Silty clay loam"||"81281536"|"82715935"
"Silty clay"||"81281538"|"82715937"
|"Weathered bedrock"|"81281543"|"82715942"
"Silty clay"||"81281545"|"82715944"
|"Weathered bedrock"|"81281552"|"82715951"
"Silty clay loam"||"81281554"|"82715953"
|"Muck"|"81281561"|"82715960"
"Silty clay"||"81281563"|"82715962"
"Silty clay loam"||"81281568"|"82715967"
"Silty clay"||"81281570"|"82715969"
|"Weathered bedrock"|"81281577"|"82715976"
"Silty clay loam"||"81281579"|"82715978"
"Silty clay"||"81281586"|"82715985"
"Silty clay"||"81281588"|"82715987"
|"Fragmental material"|"81281593"|"82715992"
"Silty clay loam"||"81281595"|"82715994"
|"Cinders"|"81281602"|"82716001"
"Silty clay loam"||"81281604"|"82716003"
"Loamy sand"||"81281611"|"82716010"
"Loamy sand"||"81281613"|"82716012"
|"Cinders"|"81281618"|"82716019"
"Sand"||"81281618"|"82716020"
"Loamy sand"||"81281620"|"82716022"
"Loamy sand"||"81281627"|"82716030"
"Sand"||"81281629"|"82716033"
|"Cinders"|"81281629"|"82716034"
"Fine sand"||"81281636"|"82716043"
"Sand"||"81281638"|"82716045"
"Loam"||"81281643"|"82716052"
"Silt loam"||"81281645"|"82716054"
"Loamy sand"||"81281652"|"82716061"
|"Unweathered bedrock"|"81281654"|"82716063"
|"Muck"|"81281661"|"82716070"
|"Muck"|"81281663"|"82716072"
"Silt loam"||"81281668"|"82716077"
|"Weathered bedrock"|"81281670"|"82716079"
|"Muck"|"81281677"|"82716086"
|"Muck"|"81281679"|"82716088"
|"Fragmental material"|"81281686"|"82716095"
|"Fragmental material"|"81281688"|"82716097"
"Silt loam"||"81281693"|"82716102"
"Silty clay loam"||"81281695"|"82716104"
"Fine sand"||"81281702"|"82716111"
"Silt loam"||"81281704"|"82716113"
"Silt loam"||"81281711"|"82716120"
|"Fragmental material"|"81281713"|"82716122"
"Silt loam"||"81281718"|"82716127"
"Silt loam"||"81281720"|"82716129"
"Silt loam"||"81281727"|"82716137"
|"Unweathered bedrock"|"81281729"|"82716139"
"Silty clay loam"||"81281736"|"82716146"
"Silty clay loam"||"81281738"|"82716148"
"Silty clay loam"||"81281743"|"82716153"
"Silty clay loam"||"81281745"|"82716155"
|"Fragmental material"|"81281747"|"82716157"
"Silty clay loam"||"81281752"|"82716162"
"Silty clay loam"||"81281754"|"82716164"
"Silty clay loam"||"81281761"|"82716173"
|"Weathered bedrock"|"81281763"|"82716175"
|"Indurated"|"81281768"|"82716180"
"Silty clay loam"||"81281770"|"82716182"
|"Unweathered bedrock"|"81281772"|"82716184"
"Silty clay loam"||"81281777"|"82716189"
|"Weathered bedrock"|"81281779"|"82716191"
"Silty clay loam"||"81281786"|"82716198"
"Silty clay loam"||"81281788"|"82716200"
"Silty clay loam"||"81281795"|"82716207"
"Silty clay loam"||"81281797"|"82716209"
"Silty clay"||"81281802"|"82716214"
"Silty clay"||"81281804"|"82716216"
"Silty clay loam"||"81281811"|"82716223"
"Silty clay loam"||"81281813"|"82716225"
"Silty clay loam"||"81281820"|"82716232"
|"Weathered bedrock"|"81281822"|"82716234"
"Silty clay loam"||"81281827"|"82716239"
|"Fragmental material"|"81281829"|"82716241"
"Silty clay loam"||"81281836"|"82716248"
"Silt loam"||"81281838"|"82716250"
"Silty clay loam"||"81281845"|"82716257"
|"Fragmental material"|"81281847"|"82716259"
"Silty clay loam"||"81281852"|"82716264"
"Silty clay loam"||"81281854"|"82716266"
"Silty clay loam"||"81281861"|"82716274"
"Loam"||"81281863"|"82716276"
"Very fine sandy loam"||"81281870"|"82716283"
"Silt loam"||"81281872"|"82716285"
|"Weathered bedrock"|"81281877"|"82716290"
"Very fine sandy loam"||"81281879"|"82716292"
"Silty clay loam"||"81281886"|"82716299"
"Silt loam"||"81281888"|"82716301"
"Sandy loam"||"81281895"|"82716309"
"Very fine sandy loam"||"81281897"|"82716311"
"Silt loam"||"81281902"|"82716316"
"Loamy sand"||"81281904"|"82716318"
