"Silty clay"||"107342157"|"109192839"
"Clay"||"107342160"|"109192538"
"Clay"||"107342168"|"109192988"
"Clay"||"107342170"|"109192990"
"Silty clay"||"107342178"|"109192706"
"Silty clay"||"107342181"|"109192853"
"Loam"||"107342188"|"109192869"
"Loam"||"107342192"|"109192578"
"Silt loam"||"107342203"|"109192877"
|"Material"|"107342206"|"109192587"
"Silt loam"||"107342213"|"109192598"
"Silt loam"||"107342215"|"109192599"
"Silty clay"||"107342220"|"109192896"
"Silty clay loam"||"107342222"|"109192898"
"Silty clay loam"||"107342224"|"109192748"
|"Bedrock"|"107342229"|"109193043"
