"Bo2"||"B"||2|48|58|63|73|79|96|15|21|38|0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|93|98|100|2|5|7|0|0|0|0|0|0|0|0|0|0|0|0|2|5|7|38|45|52|18|20|25|20|25|27|45|50|55|0|0|0|0|0.8|1||||1.1|1.17|1.3||||1.2|1.27|1.27||1.41|7|14|0.1|0.11|0.12||||31|32.7|34.1|22.6|25.8|28.5|45|52|55|1.5|2.9|2.9|51|58|62|32|36|39|31|39|44|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|2|4.8|12.3|14.8||||7|8.3|8.6|5.6|6|6.5||||||||||9.4|11|12.5|||||||||||||||||||||"18294156"|"53530488"
"Bo1"||"B"||1|33|38|41|48|58|63|10|20|25|0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|93|98|100|2|5|7|0|0|0|0|0|0|0|0|0|0|0|0|2|5|7|38|45|52|18|20|25|20|25|27|45|50|55|0|0|0|0|0.8|1||||1.1|1.17|1.3||||1.2|1.28|1.28||1.41|7|14|0.1|0.11|0.12||||31|32.7|34.1|22.6|25.8|28.5|45|52|55|3|3|3.5|52|58|63|32|36|39|32|39|45|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|2|4.8|12.4|14.8||||7|8.6|8.6|5.6|6.1|6.5||||||||||9.4|10.9|12.5|||||||||||||||||||||"18294156"|"53530489"
"Ap2"||"A"||2|15|18|23|33|38|41|15|20|23|0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|93|98|100|2|5|7|0|0|0|0|0|0|0|0|0|0|0|0|2|5|7|38|45|52|18|20|25|20|25|27|45|50|55|0|0|0|1|1|2||||1.3|1.37|1.5||||1.5|1.5|1.5||4.23|23|42.34|0.1|0.11|0.12||||32.4|33.8|35.5|25.2|27.9|31.6|40|45|50|3|3|3.5|54|58|65|32|35|39|32|39|45|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|2|11.1|12.5|17.1||||7|7.4|8.6|5.6|5.7|6.5||||||||||9.4|11.9|12.5|||||||||||||||||||||"18294156"|"53530490"
"Ap1"||"A"||1|0|0|0|15|18|23|15|18|23|0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|93|98|100|2|5|7|0|0|0|0|0|0|0|0|0|0|0|0|2|5|7|38|45|52|18|20|25|20|25|27|45|50|55|0|0|0|1|1.5|2||||1.3|1.37|1.5||||1.5|1.51|1.51||4.23|23|42.34|0.1|0.11|0.12||||32.4|34|35.5|25.2|28.4|31.6|40|45|50|3|3.2|3.5|54|59|65|32|35|39|32|39|45|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|2|11.1|14|17.1||||7|8.4|8.6|5.6|6|6.5||||||||||9.4|12.5|12.5|||||||||||||||||||||"18294156"|"53530491"
"Bo3"||"B"||3|73|79|96|104|117|123|25|38|46|5|8|10|0|5|10|100|100|100|100|100|100|95|100|100|93|98|100|2|5|7|0|0|0|0|0|0|0|0|0|0|0|0|2|5|7|53|60|68|18|20|25|20|25|27|30|35|40|0|0|0|0|0.8|1||||1|1.09|1.3||||1.1|1.16|1.16||1.41|7|14|0.11|0.12|0.13||||30|30.4|33.5|13.1|16|18.4|50|54|60|1.5|2|2.9|38|44|50|21|24|28|19|25|31|".15"|".17"|0|0|0|0|0|0|0|0|0|0|0|2|4.1|10.8|13.2||||7|7.8|8.6|5.6|6.1|6.5||||||||||9.4|10.1|12.5|||||||||||||||||||||"18294156"|"53530492"
"H1"||"H"||1||0|||38|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|90|95|100||5.3|||0.2|||0.3|||0.6|||1.7|||2.5|||44.7||||||||40|50|60||0||1|2.5|4||||1.1|1.23|1.35||||1.16|1.29|1.41||4.23|23|42.34|0.1|0.11|0.12|||||33.3|||22|||49||0|1.5|2.9|40|45|50|10|15|20|11|17|24|".17"|".17"|0|0|0|0|0|0||||0|0|0|10|12.5|15|||||||5.1|5.6|6|||||||||||||||||||||||||||||||||"18294058"|"53530193"
"H2"||"H"||2||38|||79|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|90|95|100||5.3|||0.2|||0.3|||0.6|||1.7|||2.5|||44.7||||||||40|50|60||0||0.6|1.3|2||||1.2|1.35|1.5||||1.26|1.41|1.56||1.41|7|14|0.1|0.11|0.12|||||34|||21|||46||0|1.5|2.9|40|45|50|10|15|20|11|17|24|".17"|".17"|0|0|0|0|0|0||||0|0|0|5|7.5|10|||||||5.6|6.5|7.3|||||||||||||||||||||||||||||||||"18294058"|"53530194"
"H3"||"H"||3||79|||152|||||0|5|10|5|8|10|100|100|100|95|97.5|100|95|97.5|100|85|90|95||6.2|||0.4|||0.7|||1|||2|||2.1|||46.3||||||||35|47.5|60||0||0.5|0.75|1||||1.2|1.3|1.4||||1.26|1.36|1.43||1.41|7|14|0.11|0.12|0.13|||||32.6|||16.6|||40||0|1.5|2.9|40|45|50|10|15|20|10|16|23|".15"|".17"|0|0|0|0|0|0||||0|0|0|5|7.5|10|||||||5.6|6.5|7.3|||||||||||||||||||||||||||||||||"18294058"|"53530195"
"H3"||"H"||3||61|||102|||||40|50|60|15|20|25|65|72.5|80|60|65|70|55|62.5|70|55|62.5|70||3|||0|||0|||0|||0.7|||2.3|||42||||||||50|55|60||0||0.5|0.75|1||||1.1|1.2|1.3||||1.26|1.36|1.53||14.11|25|42.34|0.08|0.09|0.1|||||11.9|||10|||18||0|1.5|2.9|50|60|70|15|20|25|7|13|20|".05"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|24|27.4|30.5|||||||6.1|6.3|6.5|||||||||||||||||||||||||||||||||"18294168"|"53530527"
"H4"||"H"||4||102|||122|||||35|40|45|35|40|45|5|12.5|20|0|2.5|5|0|2.5|5|0|2.5|5||0|||0|||0|||0|||0|||0|||0||||||||0|0|0||0||0|0|0||||1.1|1.2|1.3||||1.1|1.2|1.3||141.14|423|705|0.02|0.03|0.03|||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|".02"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"18294168"|"53530528"
"H1"||"H"||1||0|||25|||||5|13|20|0|5|10|95|97.5|100|95|97.5|100|90|95|100|85|92.5|100||3|||0|||0|||0|||0.7|||2.3|||42||||||||50|55|60||0||2|3.5|5||||1.1|1.2|1.3||||1.16|1.26|1.32||4.23|23|42|0.09|0.1|0.11|||||31.7|||28|||45||0|1.5|2.9|50|60|70|15|20|25|16|25|35|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|19|22|29.5|||||||5.1|5.3|5.5|||||||||||||||||||||||||||||||||"18294168"|"53530529"
"H2"||"H"||2||25|||61|||||40|50|60|10|15|20|75|82.5|90|70|77.5|85|65|75|85|65|75|85||3|||0|||0|||0|||0.7|||2.3|||42||||||||50|55|60||0||1|1.5|2||||1.1|1.2|1.3||||1.22|1.32|1.45||4.23|23|42|0.08|0.09|0.1|||||15.5|||13.2|||23||0|1.5|2.9|50|60|70|15|20|25|10|18|28|".05"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|26.4|30|33.5|||||||5.6|5.8|6|||||||||||||||||||||||||||||||||"18294168"|"53530530"
"H1"||"H"||1||0|||25|||||40|50|60|15|20|25|85|90|95|80|85|90|75|82.5|90|70|80|90||3|||0|||0|||0|||0.7|||2.3|||42||||||||50|55|60||0||2|3.5|5||||1.1|1.2|1.3||||1.23|1.33|1.46||4.23|23|42|0.08|0.09|0.1|||||15.2|||13.4|||22||0|1.5|2.9|50|60|70|15|20|25|11|20|30|".05"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|19|22|29.5|||||||5.1|5.3|5.5|||||||||||||||||||||||||||||||||"18294059"|"53530196"
"H2"||"H"||2||25|||61|||||40|50|60|10|15|20|75|82.5|90|70|77.5|85|65|75|85|65|75|85||3|||0|||0|||0|||0.7|||2.3|||42||||||||50|55|60||0||1|1.5|2||||1.1|1.2|1.3||||1.22|1.32|1.45||4.23|23|42|0.08|0.09|0.1|||||15.5|||13.2|||23||0|1.5|2.9|50|60|70|15|20|25|10|18|28|".05"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|26.4|30|33.5|||||||5.6|5.8|6|||||||||||||||||||||||||||||||||"18294059"|"53530197"
"H3"||"H"||3||61|||102|||||40|50|60|15|20|25|65|72.5|80|60|65|70|55|62.5|70|55|62.5|70||3|||0|||0|||0|||0.7|||2.3|||42||||||||50|55|60||0||0.5|0.75|1||||1.1|1.2|1.3||||1.26|1.36|1.53||14.11|25|42.34|0.08|0.09|0.1|||||11.9|||10|||18||0|1.5|2.9|50|60|70|15|20|25|7|13|20|".05"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|24|27.4|30.5|||||||6.1|6.3|6.5|||||||||||||||||||||||||||||||||"18294059"|"53530198"
"H4"||"H"||4||102|||122|||||35|40|45|35|40|45|5|12.5|20|0|2.5|5|0|2.5|5|0|2.5|5||0|||0|||0|||0|||0|||0|||0||||||||0|0|0||0||0|0|0||||1.1|1.2|1.3||||1.1|1.2|1.3||141.14|423|705|0.02|0.03|0.03|||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|".02"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"18294059"|"53530199"
"H1"||"H"||1||0|||25|||||5|13|20|0|5|10|95|97.5|100|95|97.5|100|90|95|100|85|92.5|100||10.4|||0.9|||1.3|||1.7|||3.2|||3.3|||24.6||||||||60|65|70||0||2|3.5|5||||1.1|1.2|1.3||||1.16|1.26|1.32||4.23|23|42.34|0.09|0.1|0.11|||||41|||32.4|||45||0|1.5|2.9|50|60|70|15|20|25|16|25|35|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|19.5|22|29.4|||||||5.1|5.3|5.5|||||||||||||||||||||||||||||||||"18294112"|"53530342"
"H2"||"H"||2||25|||61|||||40|50|60|10|15|20|75|82.5|90|70|77.5|85|65|75|85|65|75|85||3|||0|||0|||0|||0.7|||2.3|||42||||||||50|55|60||0||1|1.5|2||||1.1|1.2|1.3||||1.22|1.32|1.45||4.23|23|42|0.08|0.09|0.1|||||15.5|||13.2|||23||0|1.5|2.9|50|60|70|15|20|25|10|18|28|".05"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|26.4|30|33.5|||||||5.6|5.8|6|||||||||||||||||||||||||||||||||"18294112"|"53530343"
"H3"||"H"||3||61|||102|||||40|50|60|15|20|25|65|72.5|80|60|65|70|55|62.5|70|55|62.5|70||3|||0|||0|||0|||0.7|||2.3|||42||||||||50|55|60||0||0.5|0.75|1||||1.1|1.2|1.3||||1.26|1.36|1.53||14.11|25|42.34|0.08|0.09|0.1|||||11.9|||10|||18||0|1.5|2.9|50|60|70|15|20|25|7|13|20|".05"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|24|27.4|30.5|||||||6.1|6.3|6.5|||||||||||||||||||||||||||||||||"18294112"|"53530344"
"H4"||"H"||4||102|||122|||||35|40|45|35|40|45|5|12.5|20|0|2.5|5|0|2.5|5|0|2.5|5||0|||0|||0|||0|||0|||0|||0||||||||0|0|0||0||0|0|0||||1.1|1.2|1.3||||1.1|1.2|1.3||141.14|423|705|0.02|0.03|0.03|||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|".02"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"18294112"|"53530345"
"H4"||"H"||4||112|||152|||||5|10|15|60|70|80|0|10|20|0|2.5|5|0|2.5|5|0|0|0||0|||0|||0|||0|||0|||0|||0||||||||0|0|0||0||0|0|0||||1.2|1.25|1.3||||1.2|1.25|1.3||42.34|90|141.14|0.02|0.03|0.03|||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|".02"|".17"|0|0|0|0|0|0||||0|0|0|0|0|0|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"18294113"|"53530346"
"H1"||"H"||1||0|||10|||||0|0|0|0|0|0|100|100|100|100|100|100|85|90|95|60|67.5|75||42.1|||3.9|||5.5|||7.4|||13.1|||12.2|||37.9||||||||15|20|25||0||0.5|1.25|1.5||||0.9|0.95|1||||0.94|0.99|1.04||4.23|23|42|0.17|0.18|0.19|||||24.5|||8.7|||61||0|1.5|2.9|30|35|40|0|2.5|5|0|1|5|".17"|".17"|0|0|0|0|0|0||||0|0|0|11.8|16.3|19.9|||||||7.4|7.6|7.8|||||||||||||||||||||||||||||||||"18294113"|"53530347"
"H2"||"H"||2||10|||58|||||0|3|5|0|3|5|95|97.5|100|95|97.5|100|90|95|100|70|80|90||29.1|||2.4|||3.4|||4.8|||9.1|||9.4|||53.4||||||||10|17.5|25||0||0.75|1.25|2||||0.9|0.95|1||||0.94|0.99|1.04||4.23|23|42|0.17|0.18|0.19|||||22.8|||7.5|||59||0|1.5|2.9|30|35|40|0|2.5|5|0|3|7|".17"|".17"|0|0|0|0|0|0||||0|0|0|8.9|14.7|20.5|||||||7.4|7.6|7.8|||||||||||||||||||||||||||||||||"18294113"|"53530348"
"H3"||"H"||3||58|||112|||||0|3|5|15|20|25|95|97.5|100|90|95|100|80|90|100|0|2.5|5||29.1|||2.4|||3.4|||4.8|||9.1|||9.4|||53.4||||||||10|17.5|25||0||0.75|1.25|2||||0.9|0.95|1||||0.95|1|1.05||4.23|23|42|0.15|0.16|0.17|||||20.8|||6.9|||54||0|1.5|2.9|30|35|40|0|2.5|5|0|0|0|".15"|".17"|0|0|0|0|0|0||||0|0|0|8.9|14.7|20.5|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"18294113"|"53530349"
"H2"||"H"||2||13|||25|||||30|45|50|20|30|35|80|85|90|75|80|85|70|77.5|85|65|70|75||7.7|||0.2|||0.5|||0.9|||2.4|||3.7|||49.8||||||||35|42.5|50||0||0.5|0.75|1||||1.1|1.25|1.4||||1.55|1.65|1.8||4|9|14|0.08|0.09|0.1|||||11.9|||7.9|||17||3|4.5|5.9|35|40|45|15|20|25|7|12|18|".10"|".28"|0|0|0|0|0|0||||0|0|0|22|26.9|31.7|||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"18294114"|"53530350"
"H3"||"H"||3||25|||36|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|||0|||0|||0|||0|||0|||||||||||0|0|0||0||0|0|0||||||||||||||0.02|0.22|0.42|0|0|0|||||||||||||0|0|0|0|0|0|0|0|0||||".02"|".02"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||"18294114"|"53530351"
"H1"||"H"||1||0|||13|||||30|45|50|20|30|35|80|85|90|75|80|85|70|77.5|85|65|70|75||18.5|||1.3|||2|||2.9|||5.9|||6.4|||44||||||||35|37.5|40||0||1|1.5|2||||1.1|1.25|1.4||||1.49|1.65|1.8||4|9|14|0.08|0.09|0.1|||||11.5|||7|||17||3|4.5|5.9|35|40|45|15|20|25|7|12|18|".10"|".28"|0|0|0|0|0|0||||0|0|0|23.2|25.5|27.6|||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"18294114"|"53530352"
"2R"|2|"R"|||100|127|250|150|152|300|8|25|50||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0.02|0.21|0.42|||||||||||||||||||||||||||||||||||||||0|0|0|||||||||||||||||||||||||||||||||||||||||||"Extremely high"||"18294183"|"53530581"
"2C2"|2|"C"||2|3|8|20|100|127|250|92|119|230|28|35|36|61|61|63|100|100|100|100|100|100|40|40|42|6|6|8|90|100|100|30|30|30|25|25|25|20|20|20|15|15|15|10|10|10|0|0|10||0|||0||0|0|2||0||0|10|15||||1.1|1.2|1.3||||1.2|1.21|1.86||141|141|141|0.01|0.02|0.03|||||||0|1|4|1|4|11|0|1.5|2.9|0|5|10|0|0|0||||".02"|".05"|0|0|0|0|0|0|0|0|0|0|0|0|0.2|1.6|8.3||||0.2|8.3|14|6|7|7|5.8|6.8|7|||||||0|0|4.1|0|0|0||||||||||||||||"Very high"||"18294183"|"53530582"
"2C1/Oa"||"O"|||0|0|0|3|8|20|3|8|20|46|48|48|34|34|34|||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|||0||0|0|0||0||40|55|70||||0.1|0.15|0.2||||0.2|0.3|0.4||42|92|141|0.1|0.13|0.15||||5.7|13.4|45.2|0.6|1.8|7.3|0|0|0|0|1.5|2.9||||||||||".02"|".02"|0|0|0|0|0|0|0|0|0|0|0|0||||34.4|48|63.5|24.4|30.8|36.6|5.1|5.4|5.5|5.1|5.3|5.5|||||||40.6|48.8|57.1|0|0|1||||||||||||||||"Moderate"||"18294183"|"53530583"
"R"||"R"|||50|100|152||125||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0.02|0.22|0.42|||||||||||||||||||||||||||||||||||||||0|0|0|||||||||||||||||||||||||||||||||||||||||||"Extremely high"|"Dry"|"18294184"|"53530584"
"C"||"C"|||0|0|0|50|100|152||||0|10|80|50|80|90|20|30|40|10|20|30|0|10|20|0|5|15|85|95|100||20|||20|||20|||20|||15||5|5|15|||||||0|0|5||||0|0|0||||1.64|1.64|1.65||||1|1.3|1.5||142|423|705|0|0.01|0.05|||||||0|0|0.5|0|2|5|0|0|0.1|0|0|16|0|0|2||||".02"|".05"|0|0|0|0|0|0|0|0|0|0|0|0||||||||||6|7|7.5|||||||||||||0|0|0||||||||||||||||"Very high"|"Dry"|"18294184"|"53530585"
"A"||"A"||||0|||15|||15||0|0|0|0|0|0|100|100|100|100|100|100|93|99|100|86|92|100||11.8|||0.2|||0.4|||0.9|||3.5|||6.8|||70.2||||||||12|18|27||0||2|3.5|5||||0.45|0.65|0.85||||0.49|0.69|0.89||4.23|23|42|0.08|0.09|0.1||||19.2|22.5|25.7|4.4|6.8|9.9|56|62|69|1.4|2.1|3.2|40|42.5|45|10|12.5|15|0|0|0|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|9.4|15.9|24.3||||2.4|4.4|14.4|5.6|6.1|6.5||||||||||7.6|14.3|22.9|||||||||||||||||||||"18294085"|"53530261"
"Bw"||"B"||||15|||109|||94||0|3|12|0|3|12|81|87|93|61|73|85|59|72|85|53|66|85||15|||0.4|||0.8|||1.6|||4.4|||7.8|||70||||||||12|15|27||0||0.75|1|2||||0.45|0.65|0.85||||0.48|0.68|0.88||4.23|23|42|0.11|0.12|0.13||||14|17.5|23|2.8|4.1|7.8|44|56|66|1|1.4|2.9|40|42.5|45|10|12.5|15|0|0|0|".49"|".49"|0|0|0|0|0|0|0|0|0|0|0|0|7.6|10.3|20.1||||3|6|21.6|6.6|7.2|7.8||||||||||0.6|5.3|15.4|||||||||||||||||||||"18294085"|"53530262"
"2C"|2|"C"||||109|||152|||43||38|38|40|34|35|35|19|32|100|3|15|100|0|0|0|0|0|0||0|||0|||0|||0|||0|||0|||0||||||||0|0|0||0||0|0|0||||0.1|0.2|0.3||||0.1|0.2|0.3||14.11|70|141|0.01|0.02|0.03|||||||0|0|0|6|25|60|0|0|0|0|0|0|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|0|0|0|0|0.1|0.1|0.1||||0.1|1.6|1.6|7.4|7.6|7.8||||||||||0|0|0|||||||||||||||||||||"18294085"|"53530263"
"A"||"A"||||0|||10|||10||0|0|0|0|0|0|100|100|100|100|100|100|84|89|94|60|65|70||42.1|||3.9|||5.5|||7.4|||13.1|||12.2|||37.9||||||||15|20|25||0||0.5|1.25|1.5||||0.9|0.95|1||||0.96|1.01|1.03||4.23|23|42|0.17|0.18|0.19||||21.7|24.5|26.5|6.1|8.7|10.8|55|57|59|1.5|2.1|2.7|30|35|40|0|2.5|5|0|1|5|".32"|".32"|0|0|0|0|0|0||||0|0|0|8.7|13.9|17.5||||4.5|15.4|19|7.4|7.6|7.8||||||||||1.5|6.3|9.9|||||||||||||||||||||"18294084"|"53530257"
"Bw"||"B"||||10|||58|||48||0|4|6|0|4|6|92|95|100|84|89|100|72|83|100|58|68|84||29.1|||2.4|||3.4|||4.8|||9.1|||9.4|||53.4||||||||10|17.5|25||0||0.75|1.25|2||||0.9|0.95|1||||0.96|1.01|1.04||4.23|23|42|0.17|0.18|0.19||||17.2|21.8|26.8|4|7.2|11.2|49|53|59|1|1.8|2.8|30|35|40|0|2.5|5|0|3|7|".43"|".43"|0|0|0|0|0|0||||0|0|0|7.3|12.7|19.1||||4.4|14.2|20.6|7.4|7.6|7.8||||||||||0.4|5.4|11.1|||||||||||||||||||||"18294084"|"53530258"
"C1"||"C"||1||58|||112|||54||0|4|5|19|23|27|94|97|100|80|88|100|68|82|100|55|67|84||29.1|||2.4|||3.4|||4.8|||9.1|||9.4|||53.4||||||||10|17.5|25||0||0.75|1.25|2||||0.9|0.95|1||||0.96|1.01|1.04||4.23|23|42|0.15|0.16|0.17||||14.9|19.6|24.8|3.4|6.5|10.3|43|48|54|0.8|1.6|2.6|30|35|40|0|2.5|5|0|0|0|".28"|".43"|0|0|0|0|0|0||||0|0|0|7.6|13.4|20.1||||9.1|14.9|21.6|7.9|8.2|8.4||||||||||0|3.3|9.7|||||||||||||||||||||"18294084"|"53530259"
"2C2"|2|"C"||2||112|||152|||40||4|7|8|51|59|59|34|60|93|20|53|93|0|0|0|0|0|0||0|||0|||0|||0|||0|||0|||0||||||||0|0|0||0||0|0|0||||1.2|1.25|1.3||||1.2|1.25|1.3||42.34|90|141.14|0.02|0.03|0.03|||||||0|0|0|6|16|31|0|0|0|0|0|0|0|0|0|0|0|0|||0|0|0|0|0|0||||0|0|0|0.1|0.1|0.1||||1.6|1.6|1.6|7.9|8.2|8.4||||||||||0|0|0|||||||||||||||||||||"18294084"|"53530260"
"A"||"A"||||0|||20|||20||5|9|11|25|36|39|41|55|80|22|41|80|21|40|80|19|36|75||16.5|||0.2|||1.2|||1.2|||5.7|||8.2|||53.5||||||||25|30|35||0||4|5|6||||1.1|1.15|1.2||||1.2|1.25|1.41||4.23|23|42.34|0.05|0.06|0.07||||6.7|12.9|25.4|3.5|7.6|16.4|11|20|39|0.4|1.1|2.8|30|35|40|10|15|20|0|3|9|".05"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|9.3|11.1|12.9||||7.6|9.2|11.2|5.6|5.8|6||||||||||5.9|7|8.1|||||||||||||||||||||"18294083"|"53530254"
"Bw"||"B"||||20|||51|||31||0|3|5|12|16|18|82|88|95|71|81|95|67|81|95|62|76|93||9.5|||0.3|||0.6|||1.1|||3|||4.5|||60.5||||||||25|30|35||0||2|3|4||||1.1|1.15|1.2||||1.2|1.25|1.3||4.23|9|14.11|0.13|0.14|0.15||||18.5|22.4|27.2|10|13.7|18.5|37|42|49|1.4|2.3|3.5|30|35|40|10|15|20|3|9|17|".20"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|9.1|11|12.8||||6.4|10.5|14.3|5.6|6.7|7.8||||||||||0.3|3.8|7.4|||||||||||||||||||||"18294083"|"53530255"
"2C"|2|"C"||||51|||76|||25|||||||||||||||||||||0|||0|||0|||0|||0|||0|||0||||||||0|0|0||0||0.1|0.15|0.2||||||||||||||141.14|423|705|0.01|0.02|0.03|||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|".02"|".02"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|1.5|1.5|7.4|7.6|7.8||||||||||0|0|0|||||||||||||||||||||"18294083"|"53530256"
"2C"|2|"C"|||30|46|50|55|71|100|25|25|25||||||||||||||||||||||||||||||||||||||||||||||0|0|0||0||0|0|0|||||||||||||0.04|0|0|0|0|0|0|||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||"18294082"|"53530251"
"A"||"A"|||0|0|0|10|23|25|10|23|25|31|31|41|17|18|18|43|50|50|43|50|50|41|49|50|37|45|48|15|17|20|0.2|1|1.1|0.5|1|1.6|1.3|2|2.4|2.7|3|5.8|5.2|10|12.2|42|50|55|20|25|25|22|25|30|30|33|40|0|0|0|0.5|1.25|2||||1.31|1.34|1.37||||1.42|1.45|1.47|2.79|14.11|23|42.34|0.1|0.11|0.12||||9.2|13.1|14.3|5|7.7|9.7|14|20|21|0.7|1.1|1.3|39|42|51|21|23|28|2|5|9|".10"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|9.8|12|14.7||||8.8|12|14.7|6.6|7|7.3||||||||||1.2|2.5|4.2|||||||||||||||||||||"18294082"|"53530252"
"Bt"||"B"|||10|23|25|30|46|50|20|23|25|0|0|0|8|10|11|87|91|91|87|91|91|85|90|91|80|85|91|7|8|10|0|0|0.3|0|0|0.6|0.8|1|1.1|2.2|3|3.2|3.4|4|4.8|44|50|53|20|25|25|24|25|28|40|42|49|0|0|0|0.2|0.3|0.5||||1.4|1.45|1.5||||1.55|1.6|1.63|2.81|1.41|2.5|4.23|0.14|0.15|0.16||||26.5|28|30.2|19|20.8|24.7|38|41|43|2.8|3|3.6|48|50|57|28|30|35|22|26|34|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|10.5|11.7|14||||9.6|11.3|14|6.6|7|7.3||||||||||1.2|2.2|3.6|||||||||||||||||||||"18294082"|"53530253"
"Az"||"A"||||0|||8|||8||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|70|80|90||30.4|||2.5|||3.6|||5|||9.5|||9.8|||55.6||||||||10|14|18||0||1|2|3||||1|1.15|1.3||||1.05|1.2|1.35||4.23|23|42|0.09|0.1|0.11|||||24.5|||8.6|||53||0|1.5|2.9|30|35|40|0|5|10|0|4|11|".17"|".17"|0|0|0|0|0|0|0|0|0|16|24|32|2|2.8|3.6|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"18294093"|"53530289"
"Bz"||"B"||||8|||48|||40||0|0|0|0|0|0|100|100|100|100|100|100|85|90|95|60|67.5|75||45|||2.5|||5.5|||7.4|||12.2|||17.4|||41||||||||10|14|18||0||0|0|0||||1|1.15|1.3||||1.05|1.2|1.35||4.23|23|42|0.09|0.1|0.11|||||22.1|||6.4|||54||0|1.5|2.9|30|35|40|0|5|10|0|3|8|".17"|".17"|0|0|0|0|0|0|0|0|0|16|24|32|1.9|2.7|3.4|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"18294093"|"53530290"
"Cz"||"C"||||48|||160|||112||0|0|0|0|0|0|90|95|100|85|90|95|65|70|75|40|45|50||45|||2.5|||5.5|||7.4|||12.2|||17.4|||41||||||||10|14|18||0||0|0|0||||1|1.15|1.3||||1.06|1.21|1.36||4.23|23|42|0.09|0.1|0.11|||||16.2|||6.9|||51||0|1.5|2.9|30|35|40|0|5|10|0|0|3|".17"|".17"|0|0|0|0|0|0|0|0|0|16|24|32|1.9|2.7|3.4|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"18294093"|"53530291"
"Az"||"A"|||0|0|0|5|8|10||8||0|0|0|0|0|0|100|100|100|100|100|100|94|94|100|83|83|91|5|20|40|1|2|4|1|3|5|3|3|9|6|6|13|6|6|13|50|70|85|||||||10|10|18|0|0|0|1|2|3||||1|1.15|1.3||||1.05|1.2|1.35||4.23|23|42|0.09|0.1|0.11||||21.1|22.5|27.1|5.7|6.8|11.5|47|52|58|0|1.5|2.9|30|35|40|0|5|10|0|5|11|".17"|".17"|0|0|0|0|0|0|0|0|0|16|24|32|2|2|3.6||||39|55.5|66.5|7.9|8.2|8.4||||||||||0|0.5|1.2|||||||||||||||||||||"18294092"|"53530283"
