0|4|8||2|4|5||||"53530222"|"91856037"
8|11|14||5|40|75||||"53530222"|"91856038"
0|2|3||75|162|250||||"53530222"|"91856039"
0|2|3||250|625|1000||||"53530222"|"91856040"
0|6|9||2|4|5||||"53530224"|"91856041"
3|8|11||5|40|75||||"53530224"|"91856042"
6|10|15||75|162|250||||"53530224"|"91856043"
6|12|15||250|625|1000||||"53530224"|"91856044"
0|2|4||2|4|5||||"53530225"|"91856045"
0|7|13||5|40|75||||"53530225"|"91856046"
14|25|28||75|162|250||||"53530225"|"91856047"
14|28|28||250|625|1000||||"53530225"|"91856048"
0|4|6||2|4|5||||"53530226"|"91856049"
7|19|25||5|40|75||||"53530226"|"91856050"
3|14|20||75|162|250||||"53530226"|"91856051"
11|23|25||250|625|1000||||"53530226"|"91856052"
0|2|4||2|4|5||||"53530227"|"91856053"
0|7|13||5|40|75||||"53530227"|"91856054"
14|25|28||75|162|250||||"53530227"|"91856055"
14|28|28||250|625|1000||||"53530227"|"91856056"
0|0|0||||||||"53530228"|"91856057"
0|0|0||||||||"53530229"|"91856058"
0|0|0||||||||"53530230"|"91856059"
0|0|0||||||||"53530231"|"91856060"
0|0|0||||||||"53530232"|"91856061"
5|5|20|"Basalt fragments"|2|39|75|"Nonflat"|"Angular"|"Very strongly cemented"|"53530233"|"91856062"
5|10|35|"Basalt fragments"|75|163|250|"Nonflat"|"Angular"|"Very strongly cemented"|"53530233"|"91856063"
30|50|60|"Basalt fragments"|250|500|600|"Nonflat"|"Angular"|"Very strongly cemented"|"53530233"|"91856064"
5|15|20|"Basalt fragments"|2|39|75|"Nonflat"|"Angular"|"Very strongly cemented"|"53530234"|"91856065"
5|15|35|"Basalt fragments"|75|163|250|"Nonflat"|"Angular"|"Very strongly cemented"|"53530234"|"91856066"
30|40|60|"Basalt fragments"|250|500|600|"Nonflat"|"Angular"|"Very strongly cemented"|"53530234"|"91856067"
20|25|30|"Basalt fragments"|75|163|250|"Nonflat"|"Subangular"|"Very strongly cemented"|"53530235"|"91856068"
20|40|45|"Basalt fragments"|250|500|600|"Nonflat"|"Subangular"|"Very strongly cemented"|"53530235"|"91856069"
10|20|25|"Basalt fragments"|2|39|75|"Nonflat"|"Subangular"|"Very strongly cemented"|"53530235"|"91856070"
90|100|100|"Cinders"|2|39|75|||"Strongly cemented"|"53530236"|"91856071"
20|40|70|"Basalt fragments"|2|39|75||"Angular"|"Very strongly cemented"|"53530238"|"91856072"
20|40|70|"Basalt fragments"|75|163|250||"Angular"|"Very strongly cemented"|"53530238"|"91856073"
5|15|50|"Basalt fragments"|250|500|600||"Angular"|"Very strongly cemented"|"53530238"|"91856074"
0|1|1||2|4|5||||"53530240"|"91856075"
1|2|3||5|40|75||||"53530240"|"91856076"
8|10|11||75|162|250||||"53530240"|"91856077"
20|24|28||250|625|1000||||"53530240"|"91856078"
0|4|8||2|4|5||||"53530241"|"91856079"
8|11|14||5|40|75||||"53530241"|"91856080"
0|2|3||75|162|250||||"53530241"|"91856081"
0|2|3||250|625|1000||||"53530241"|"91856082"
20|20|20|"Igneous rock fragments"|2|40|75|"Nonflat"|"Subangular"|"Strongly cemented"|"53530243"|"91856083"
25|30|30|"Igneous rock fragments"|250|400|600|"Nonflat"|"Subangular"|"Strongly cemented"|"53530243"|"91856084"
15|15|15|"Igneous rock fragments"|75|162|250|"Nonflat"|"Subangular"|"Strongly cemented"|"53530243"|"91856085"
10|15|15|"Igneous rock fragments"|2|40|75|"Nonflat"|"Subangular"|"Strongly cemented"|"53530244"|"91856086"
15|20|25|"Igneous rock fragments"|250|400|600|"Nonflat"|"Subangular"|"Strongly cemented"|"53530244"|"91856087"
10|15|15|"Igneous rock fragments"|75|162|250|"Nonflat"|"Subangular"|"Strongly cemented"|"53530244"|"91856088"
25|25|30|"Igneous rock fragments"|2|40|75|"Nonflat"|"Subangular"|"Strongly cemented"|"53530245"|"91856089"
25|25|30|"Igneous rock fragments"|250|400|600|"Nonflat"|"Subangular"|"Strongly cemented"|"53530245"|"91856090"
15|20|20|"Igneous rock fragments"|75|162|250|"Nonflat"|"Subangular"|"Strongly cemented"|"53530245"|"91856091"
25|30|30|"Igneous rock fragments"|2|40|75|"Nonflat"|"Subangular"|"Strongly cemented"|"53530246"|"91856092"
25|30|35|"Igneous rock fragments"|250|400|600|"Nonflat"|"Subangular"|"Strongly cemented"|"53530246"|"91856093"
15|20|25|"Igneous rock fragments"|75|162|250|"Nonflat"|"Subangular"|"Strongly cemented"|"53530246"|"91856094"
15|20|35|"Andesite fragments"|75|140|250|"Nonflat"||"Very strongly cemented"|"53530248"|"91856095"
5|5|5|"Igneous rock fragments"|5|40|75|"Nonflat"|"Subrounded"|"Indurated"|"53530251"|"91856096"
85|85|85|"Igneous rock fragments"|75|162|250|"Nonflat"|"Subrounded"|"Indurated"|"53530251"|"91856097"
20|20|20|"Igneous rock fragments"|5|40|75|"Nonflat"|"Subrounded"|"Indurated"|"53530252"|"91856098"
15|15|15|"Igneous rock fragments"|75|162|250|"Nonflat"|"Subrounded"|"Indurated"|"53530252"|"91856099"
25|25|35|"Igneous rock fragments"|250|400|600|"Nonflat"|"Subrounded"|"Indurated"|"53530252"|"91856100"
5|6|7|"Igneous rock fragments"|75|162|250|"Nonflat"|"Subrounded"|"Indurated"|"53530253"|"91856101"
5|5|7|"Igneous rock fragments"|5|40|75|"Nonflat"|"Subrounded"|"Indurated"|"53530253"|"91856102"
0|6|8||2|4|5||||"53530254"|"91856103"
8|19|25||5|40|75||||"53530254"|"91856104"
15|28|35||75|162|250||||"53530254"|"91856105"
3|7|10||250|625|1000||||"53530254"|"91856106"
2|5|8||5|40|75||||"53530255"|"91856107"
6|9|11||75|162|250||||"53530255"|"91856108"
0|3|5||2|4|5||||"53530255"|"91856109"
0|2|3||250|625|1000||||"53530255"|"91856110"
2|5|10||2|4|5||||"53530256"|"91856111"
3|10|15||250|625|1000||||"53530256"|"91856112"
10|20|30||5|40|75||||"53530256"|"91856113"
30|60|70||75|162|250||||"53530256"|"91856114"
0|2|3||5|40|75||||"53530258"|"91856115"
0|2|3||75|162|250||||"53530258"|"91856116"
0|2|3||250|625|1000||||"53530258"|"91856117"
0|2|3||2|4|5||||"53530258"|"91856118"
0|1|2||5|40|75||||"53530259"|"91856119"
8|11|14||75|162|250||||"53530259"|"91856120"
0|3|5||2|4|5||||"53530259"|"91856121"
0|2|3||250|625|1000||||"53530259"|"91856122"
3|6|8||250|625|1000||||"53530260"|"91856123"
0|2|4||2|4|5||||"53530260"|"91856124"
2|11|20||5|40|75||||"53530260"|"91856125"
35|50|55||75|162|250||||"53530260"|"91856126"
2|4|6||2|4|5||||"53530262"|"91856127"
2|4|6||5|40|75||||"53530262"|"91856128"
0|1|5||250|600|1000||||"53530262"|"91856129"
0|1|5||75|160|250||||"53530262"|"91856130"
0|12|24||5|40|75||||"53530263"|"91856131"
17|24|31||75|162|250||||"53530263"|"91856132"
14|26|37||250|625|1000||||"53530263"|"91856133"
0|3|5||2|4|5||||"53530263"|"91856134"
0|2|4||2|4|5||||"53530264"|"91856135"
0|12|23||5|40|75||||"53530264"|"91856136"
17|30|42||75|162|250||||"53530264"|"91856137"
17|30|42||250|625|1000||||"53530264"|"91856138"
0|2|3|"Aa lava fragments"|75|162|250|"Nonflat"|"Subangular"|"Very strongly cemented"|"53530266"|"91856139"
0|5|10|"Aa lava fragments"|2|40|74|"Nonflat"|"Subangular"|"Very strongly cemented"|"53530266"|"91856140"
0|2|3|"Aa lava fragments"|75|162|250|"Nonflat"|"Subangular"|"Very strongly cemented"|"53530267"|"91856141"
0|5|10|"Aa lava fragments"|2|40|74|"Nonflat"|"Subangular"|"Very strongly cemented"|"53530267"|"91856142"
0|2|3|"Aa lava fragments"|75|162|250|"Nonflat"|"Subangular"|"Very strongly cemented"|"53530268"|"91856143"
0|5|10|"Aa lava fragments"|2|40|74|"Nonflat"|"Subangular"|"Very strongly cemented"|"53530268"|"91856144"
0|5|10|"Aa lava fragments"|2|40|74|"Nonflat"|"Subangular"|"Very strongly cemented"|"53530269"|"91856145"
0|2|3|"Aa lava fragments"|75|162|249|"Nonflat"|"Subangular"|"Very strongly cemented"|"53530269"|"91856146"
0|2|3|"Basalt fragments"|5|40|75|"Nonflat"|"Angular"|"Very strongly cemented"|"53530270"|"91856147"
0|2|3|"Basalt fragments"|75|162|250|"Nonflat"|"Angular"|"Very strongly cemented"|"53530270"|"91856148"
0|2|3|"Basalt fragments"|2|4|5|"Nonflat"|"Angular"|"Very strongly cemented"|"53530270"|"91856149"
0|4|6|"Basalt fragments"|2|40|75|"Nonflat"|"Angular"|"Very strongly cemented"|"53530271"|"91856150"
0|2|3|"Basalt fragments"|75|162|250|"Nonflat"|"Angular"|"Very strongly cemented"|"53530271"|"91856151"
0|4|6|"Basalt fragments"|2|40|75|"Nonflat"|"Angular"|"Very strongly cemented"|"53530272"|"91856152"
0|2|3|"Basalt fragments"|75|162|250|"Nonflat"|"Angular"|"Very strongly cemented"|"53530272"|"91856153"
0|2|3|"Basalt fragments"|75|162|250|"Nonflat"|"Angular"|"Very strongly cemented"|"53530273"|"91856154"
0|4|6|"Basalt fragments"|5|40|75|"Nonflat"|"Angular"|"Very strongly cemented"|"53530273"|"91856155"
0|4|6|"Basalt fragments"|2|40|75|"Nonflat"|"Angular"|"Very strongly cemented"|"53530274"|"91856156"
0|2|3|"Basalt fragments"|75|162|250|"Nonflat"|"Angular"|"Very strongly cemented"|"53530274"|"91856157"
3|6|6|"Basalt fragments"|75|162|250|"Nonflat"|"Angular"|"Very strongly cemented"|"53530275"|"91856158"
3|6|6|"Basalt fragments"|2|40|75|"Nonflat"|"Angular"|"Very strongly cemented"|"53530275"|"91856159"
9|19|20|"Basalt fragments"|250|450|600|"Nonflat"|"Angular"|"Very strongly cemented"|"53530275"|"91856160"
0|3|6|"Basalt fragments"|2|4|5|"Nonflat"|"Subrounded"|"Strongly cemented"|"53530278"|"91856161"
0|0|0||||||||"53530283"|"91856162"
0|0|0||||||||"53530284"|"91856163"
0|4|8|"Carbonate rock fragments"|2|4|5|"Nonflat"|"Subrounded"|"Moderately cemented"|"53530285"|"91856164"
0|3|6|"Carbonate rock fragments"|5|40|75|"Nonflat"|"Subrounded"|"Moderately cemented"|"53530285"|"91856165"
0|4|8|"Carbonate rock fragments"|2|4|5|"Nonflat"|"Subrounded"|"Moderately cemented"|"53530286"|"91856166"
0|3|6|"Carbonate rock fragments"|5|40|75|"Nonflat"|"Subrounded"|"Moderately cemented"|"53530286"|"91856167"
0|0|0||||||||"53530287"|"91856168"
0|0|0||||||||"53530288"|"91856169"
0|4|8||2|4|5||||"53530291"|"91856170"
0|3|6||5|40|75||||"53530291"|"91856171"
0|2|3||2|4|5||||"53530293"|"91856172"
0|2|3||75|162|250||||"53530293"|"91856173"
0|2|3||2|4|5||||"53530295"|"91856174"
0|2|3||75|162|250||||"53530295"|"91856175"
8|13|17||75|162|250||||"53530296"|"91856176"
0|6|11||250|625|1000||||"53530296"|"91856177"
0|2|3||2|4|5||||"53530297"|"91856178"
0|2|3||75|162|250||||"53530297"|"91856179"
0|2|3||2|4|5||||"53530298"|"91856180"
0|2|3||5|40|75||||"53530298"|"91856181"
0|2|3||75|162|250||||"53530298"|"91856182"
0|2|3||250|625|1000||||"53530298"|"91856183"
0|2|3||2|4|5||||"53530299"|"91856184"
0|2|3||5|40|75||||"53530299"|"91856185"
0|2|3||75|162|250||||"53530299"|"91856186"
0|2|3||250|625|1000||||"53530299"|"91856187"
0|4|8||2|4|5||||"53530302"|"91856188"
11|14|17||5|40|75||||"53530302"|"91856189"
0|4|8||2|4|5||||"53530304"|"91856190"
2|5|8||5|40|75||||"53530304"|"91856191"
3|5|6||75|162|250||||"53530304"|"91856192"
0|2|3||2|4|5||||"53530306"|"91856193"
0|2|3||2|4|5||||"53530308"|"91856194"
0|2|3||2|4|5||||"53530310"|"91856195"
0|6|11||2|4|5||||"53530316"|"91856196"
11|17|23||5|40|75||||"53530316"|"91856197"
8|11|14||75|162|250||||"53530316"|"91856198"
3|5|6||250|625|1000||||"53530316"|"91856199"
6|9|11||75|162|250||||"53530317"|"91856200"
0|2|3||250|625|1000||||"53530317"|"91856201"
0|3|5||2|4|5||||"53530317"|"91856202"
2|5|8||5|40|75||||"53530317"|"91856203"
0|5|10||2|4|5||||"53530318"|"91856204"
5|20|25||5|40|75||||"53530318"|"91856205"
30|60|70||75|162|250||||"53530318"|"91856206"
5|10|25||250|625|1000||||"53530318"|"91856207"
0|6|8||2|4|5||||"53530319"|"91856208"
8|19|25||5|40|75||||"53530319"|"91856209"
15|28|35||75|162|250||||"53530319"|"91856210"
3|7|10||250|625|1000||||"53530319"|"91856211"
0|3|5||2|4|5||||"53530320"|"91856212"
2|5|8||5|40|75||||"53530320"|"91856213"
6|9|11||75|162|250||||"53530320"|"91856214"
0|2|3||250|625|1000||||"53530320"|"91856215"
2|5|10||2|4|5||||"53530321"|"91856216"
10|20|30||5|40|75||||"53530321"|"91856217"
30|60|70||75|162|250||||"53530321"|"91856218"
3|10|15||250|625|1000||||"53530321"|"91856219"
20|50|60||2|4|5||||"53530322"|"91856220"
5|12|20||5|40|75||||"53530322"|"91856221"
0|2|3||75|162|250||||"53530322"|"91856222"
0|3|5||2|4|5||||"53530323"|"91856223"
0|1|2||5|40|75||||"53530323"|"91856224"
6|9|11||75|162|250||||"53530323"|"91856225"
0|2|3||250|625|1000||||"53530323"|"91856226"
0|2|3||2|4|5||||"53530324"|"91856227"
0|2|3||75|162|250||||"53530324"|"91856228"
0|2|3||2|4|5||||"53530325"|"91856229"
0|2|3||75|162|250||||"53530325"|"91856230"
0|2|5||2|4|5||||"53530326"|"91856231"
2|8|10||5|40|75||||"53530326"|"91856232"
3|10|15||75|162|250||||"53530326"|"91856233"
6|15|20||250|625|1000||||"53530326"|"91856234"
0|2|3||2|4|5||||"53530327"|"91856235"
0|2|3||75|162|250||||"53530327"|"91856236"
0|2|3||2|4|5||||"53530328"|"91856237"
0|2|3||75|162|250||||"53530328"|"91856238"
20|50|60||2|4|5||||"53530329"|"91856239"
5|12|20||5|40|75||||"53530329"|"91856240"
0|2|3||75|162|250||||"53530329"|"91856241"
0|2|3||250|625|1000||||"53530329"|"91856242"
0|2|3||2|4|5||||"53530330"|"91856243"
0|2|3||75|162|250||||"53530330"|"91856244"
0|2|3||250|625|1000||||"53530330"|"91856245"
0|2|3||2|4|5||||"53530331"|"91856246"
0|2|3||75|162|250||||"53530331"|"91856247"
0|2|3||2|4|5||||"53530332"|"91856248"
0|2|3||75|162|250||||"53530332"|"91856249"
14|31|48||2|4|5||||"53530333"|"91856250"
0|7|14||5|40|75||||"53530333"|"91856251"
0|2|3||75|162|250||||"53530333"|"91856252"
0|3|5||2|4|5||||"53530334"|"91856253"
0|1|2||5|40|75||||"53530334"|"91856254"
6|10|14||75|162|250||||"53530334"|"91856255"
0|2|3||2|4|5||||"53530335"|"91856256"
0|2|3||75|162|250||||"53530335"|"91856257"
0|2|3||2|4|5||||"53530336"|"91856258"
0|2|3||75|162|250||||"53530336"|"91856259"
20|50|60||2|4|5||||"53530337"|"91856260"
5|12|20||5|40|75||||"53530337"|"91856261"
0|2|3||75|162|250||||"53530337"|"91856262"
0|3|5||2|4|5||||"53530338"|"91856263"
0|1|2||5|40|75||||"53530338"|"91856264"
3|5|6||75|162|250||||"53530338"|"91856265"
3|5|6||250|625|1000||||"53530338"|"91856266"
0|2|3||2|4|5||||"53530339"|"91856267"
0|2|3||75|162|250||||"53530339"|"91856268"
0|2|3||2|4|5||||"53530340"|"91856269"
0|2|3||75|162|250||||"53530340"|"91856270"
20|50|60||2|4|5||||"53530341"|"91856271"
5|12|20||5|40|75||||"53530341"|"91856272"
0|2|3||75|162|250||||"53530341"|"91856273"
0|2|3||250|625|1000||||"53530341"|"91856274"
0|2|3||2|4|5||||"53530342"|"91856275"
0|2|3||5|40|75||||"53530342"|"91856276"
0|3|6||75|162|250||||"53530342"|"91856277"
3|7|11||250|625|1000||||"53530342"|"91856278"
0|3|6||2|4|5||||"53530343"|"91856279"
1|4|7||5|40|75||||"53530343"|"91856280"
6|9|11||75|162|250||||"53530343"|"91856281"
23|29|34||250|625|1000||||"53530343"|"91856282"
0|4|5||2|4|5||||"53530344"|"91856283"
2|7|10||5|40|75||||"53530344"|"91856284"
8|13|15||75|162|250||||"53530344"|"91856285"
23|36|40||250|625|1000||||"53530344"|"91856286"
0|2|3||2|4|5||||"53530345"|"91856287"
4|10|16||5|40|75||||"53530345"|"91856288"
20|25|30||75|162|250||||"53530345"|"91856289"
20|25|30||250|625|1000||||"53530345"|"91856290"
0|2|4||2|4|5||||"53530346"|"91856291"
2|11|20||5|40|75||||"53530346"|"91856292"
35|50|55||75|162|250||||"53530346"|"91856293"
3|6|8||250|625|1000||||"53530346"|"91856294"
0|2|3||2|4|5||||"53530348"|"91856295"
0|2|3||5|40|75||||"53530348"|"91856296"
0|2|3||75|162|250||||"53530348"|"91856297"
0|2|3||250|625|1000||||"53530348"|"91856298"
0|3|5||2|4|5||||"53530349"|"91856299"
0|1|2||5|40|75||||"53530349"|"91856300"
8|11|14||75|162|250||||"53530349"|"91856301"
0|2|3||250|625|1000||||"53530349"|"91856302"
0|3|5||2|4|5||||"53530350"|"91856303"
1|6|10||5|40|75||||"53530350"|"91856304"
11|20|25||75|162|250||||"53530350"|"91856305"
20|31|40||250|625|1000||||"53530350"|"91856306"
0|3|5||2|4|5||||"53530352"|"91856307"
1|6|10||5|40|75||||"53530352"|"91856308"
11|20|25||75|162|250||||"53530352"|"91856309"
20|31|40||250|625|1000||||"53530352"|"91856310"
0|3|6||2|4|5||||"53530354"|"91856311"
0|4|7||2|4|5||||"53530355"|"91856312"
2|5|7||5|40|75||||"53530355"|"91856313"
8|10|11||75|162|250||||"53530355"|"91856314"
0|2|3||2|4|5||||"53530356"|"91856315"
0|2|3||75|162|250||||"53530356"|"91856316"
0|2|3||250|625|1000||||"53530356"|"91856317"
0|2|3||2|4|5||||"53530357"|"91856318"
0|2|3||75|162|250||||"53530357"|"91856319"
0|2|3||250|625|1000||||"53530357"|"91856320"
0|7|14||2|4|5||||"53530358"|"91856321"
10|17|23||5|40|75||||"53530358"|"91856322"
0|2|3||75|162|250||||"53530358"|"91856323"
0|2|3||250|625|1000||||"53530358"|"91856324"
0|6|12||2|4|5||||"53530359"|"91856325"
3|11|18||5|40|75||||"53530359"|"91856326"
17|23|28||75|162|250||||"53530359"|"91856327"
0|6|11||250|625|1000||||"53530359"|"91856328"
0|4|8||2|4|5||||"53530360"|"91856329"
2|5|8||5|40|75||||"53530360"|"91856330"
0|2|3||75|162|250||||"53530360"|"91856331"
0|2|3||250|625|1000||||"53530360"|"91856332"
0|4|8|"Cinders"|2|4|5||||"53530365"|"91856333"
0|4|8|"Cinders"|5|40|75||||"53530365"|"91856334"
0|2|3|"Cinders"|75|162|250||||"53530365"|"91856335"
0|4|8||2|4|5||||"53530366"|"91856336"
0|4|8||5|40|75||||"53530366"|"91856337"
0|2|3||75|162|250||||"53530366"|"91856338"
18|35|51|"Cinders"|2|4|5||||"53530367"|"91856339"
0|7|13|"Cinders"|5|40|75||||"53530367"|"91856340"
3|5|6|"Cinders"|75|162|250||||"53530367"|"91856341"
0|7|14|"Cinders"|2|4|5||||"53530368"|"91856342"
0|7|14|"Cinders"|5|40|75||||"53530368"|"91856343"
0|0|6|"Cinders"|75|162|250||||"53530368"|"91856344"
18|36|54|"Cinders"|2|4|5||||"53530369"|"91856345"
0|7|14|"Cinders"|5|40|75||||"53530369"|"91856346"
0|3|6|"Cinders"|75|162|250||||"53530369"|"91856347"
0|7|14|"Cinders"|2|4|5||||"53530370"|"91856348"
0|7|14|"Cinders"|5|40|75||||"53530370"|"91856349"
0|0|6|"Cinders"|75|162|250||||"53530370"|"91856350"
18|36|54|"Cinders"|2|4|5||||"53530371"|"91856351"
0|7|14|"Cinders"|5|40|75||||"53530371"|"91856352"
0|3|6|"Cinders"|75|162|250||||"53530371"|"91856353"
18|36|54|"Cinders"|2|4|5||||"53530373"|"91856354"
0|7|14|"Cinders"|5|40|75||||"53530373"|"91856355"
0|3|6|"Cinders"|75|162|250||||"53530373"|"91856356"
0|7|14|"Cinders"|2|4|5||||"53530374"|"91856357"
0|7|14|"Cinders"|5|40|75||||"53530374"|"91856358"
0|0|6|"Cinders"|75|162|250||||"53530374"|"91856359"
0|3|5||2|4|5||||"53530375"|"91856360"
1|3|5||5|40|75||||"53530375"|"91856361"
20|33|35||75|162|250||||"53530375"|"91856362"
14|23|25||250|625|1000||||"53530375"|"91856363"
0|4|8||2|4|5||||"53530376"|"91856364"
0|4|8||5|40|75||||"53530376"|"91856365"
3|4|6||75|162|250||||"53530376"|"91856366"
0|2|3||250|625|1000||||"53530376"|"91856367"
0|4|8||2|4|5||||"53530377"|"91856368"
5|9|13||5|40|75||||"53530377"|"91856369"
8|11|14||75|162|250||||"53530377"|"91856370"
6|9|11||250|625|1000||||"53530377"|"91856371"
0|2|3||2|4|5||||"53530379"|"91856372"
0|2|3||75|162|250||||"53530379"|"91856373"
0|2|3||250|625|1000||||"53530379"|"91856374"
0|2|3||2|4|5||||"53530380"|"91856375"
0|2|3||75|162|250||||"53530380"|"91856376"
0|2|3||250|625|1000||||"53530380"|"91856377"
0|2|3||2|4|5||||"53530381"|"91856378"
0|2|3||75|162|250||||"53530381"|"91856379"
0|2|3||250|625|1000||||"53530381"|"91856380"
0|2|3||2|4|5||||"53530382"|"91856381"
0|2|3||75|162|250||||"53530382"|"91856382"
0|2|3||250|625|1000||||"53530382"|"91856383"
0|1|2||2|4|5||||"53530383"|"91856384"
8|13|17||75|162|250||||"53530383"|"91856385"
0|2|3||250|625|1000||||"53530383"|"91856386"
